dataset_id,dataset,target,epsilon,seed,fault_mode,fault_rate,n_test,evidence_type,stuck_value,segment_length,bias,method,method_category,auroc,auprc,runtime_sec,precision_at_fault_budget,recall_at_fault_budget,estimated_bucket,true_bucket,bucket_error,bucket_acc,estimated_fault_rate,fault_rate_error,access_regime,uses_raw_values,uses_pm_reports,uses_pm_channel,uses_temporal_model,diagnostic_outputs,privacy_comparable,template_source,template_range,template_flank_delta
air_quality,UCI Air Quality,C6H6(GT),2.0,2,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,,,privatized_cusum,privatized_domain,0.49280557485908427,0.19364661878961043,0.0010744000028353184,0.18055555555555555,0.18055555555555555,,1,,,,,pm_ldp_reports,False,True,False,True,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,2,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,,,privatized_bocpd,privatized_domain,0.524199868736005,0.21780038365583387,1.093567100000655,0.20555555555555555,0.20555555555555555,,1,,,,,pm_ldp_reports,False,True,False,True,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,2,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,,,ldp_distribution_surprise,channel_aware_baseline,0.6405750521195275,0.28763595198031255,0.00020419999782461673,0.3472222222222222,0.3472222222222222,,1,,,,,pm_ldp_reports,False,True,True,False,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,2,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,,,ldp_postmean_hampel,channel_aware_baseline,0.511857192494788,0.2042998981529992,0.00225240000145277,0.19722222222222222,0.19722222222222222,,1,,,,,pm_ldp_reports,False,True,True,False,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,2,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,,,ldp_postmean_cusum,channel_aware_baseline,0.47756061308007103,0.1872397656154553,0.0013868000023649074,0.2,0.2,,1,,,,,pm_ldp_reports,False,True,True,True,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,2,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,,,ldp_postmean_rolling_median,channel_aware_baseline,0.511857192494788,0.2042998981529992,0.002088600002025487,0.19722222222222222,0.19722222222222222,,1,,,,,pm_ldp_reports,False,True,True,True,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,2,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,,,ldp_window_kl,channel_aware_baseline,0.49107404833603585,0.19681140716017992,0.05170830000133719,0.2111111111111111,0.2111111111111111,,1,,,,,pm_ldp_reports,False,True,True,True,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,2,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,,,ldp_window_glr,channel_aware_baseline,0.47758570766736164,0.19274406484676837,0.030484999999316642,0.175,0.175,1,1,0,1.0,0.19788771539744301,0.002223457476375784,pm_ldp_reports,False,True,True,True,True,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,2,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,,,privsaf_mixture,privacy_aware,0.6622509844799629,0.3078095795546386,0.016247799998382106,0.3388888888888889,0.3388888888888889,1,1,0,1.0,0.3515151515151515,0.1514039786413327,pm_ldp_reports,False,True,True,False,True,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,2,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,,,privsaf_hmm,privacy_aware,0.5217975445911512,0.20810481846264264,0.7357201999984682,0.2111111111111111,0.2111111111111111,2,1,1,0.0,0.3080315390234035,0.10792036614958472,pm_ldp_reports,False,True,True,True,True,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,2,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,,,privsaf_hmm_wrong_epsilon_half,channel_ablation,0.5210157516794071,0.21401310164273524,0.7162275000009686,0.2361111111111111,0.2361111111111111,1,1,0,1.0,0.6766397649751281,0.4765285921013093,pm_ldp_reports,False,True,True,True,True,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,2,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,,,privsaf_hmm_wrong_epsilon_double,channel_ablation,0.5698073507837232,0.24466404255765367,0.7713779000005161,0.2777777777777778,0.2777777777777778,0,1,1,0.0,0.01203289633349369,0.1880782765403251,pm_ldp_reports,False,True,True,True,True,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,raw_hampel,raw_domain_upper_bound,0.8847145008107482,0.7595449637951773,0.0018673999984457623,0.6777777777777778,0.6777777777777778,,22,,,,,raw_upper_bound,True,False,False,False,False,False,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,raw_cusum,raw_domain_upper_bound,0.5250617712917922,0.21302860636020357,0.0009953999979188666,0.21944444444444444,0.21944444444444444,,22,,,,,raw_upper_bound,True,False,False,True,False,False,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,raw_bocpd,raw_domain_upper_bound,0.49934657555401124,0.20045611722503848,1.1782281000014336,0.19166666666666668,0.19166666666666668,,22,,,,,raw_upper_bound,True,False,False,True,False,False,,,
