panel,method,cases,years,auroc_mean,auroc_std,auprc_mean,auprc_std,recall_at_5pct_fpr_mean,precision_at_k_mean,runtime_sec_mean
iors_real_stuck_qc_pmldp,pm_window_glr,48,8,0.9398046625947097,0.06317534333290549,0.7164217761060185,0.2508856833496653,0.8392665032707005,0.7285030962836104,0.778757712500313
iors_real_stuck_qc_pmldp,privsaf_hmm_global,48,8,0.7132845608825916,0.19963584790791147,0.37207185769025686,0.3585063851771179,0.42638054490126653,0.3748404463565432,0.9019771020830376
iors_real_stuck_qc_pmldp,generic_pm_hmm,48,8,0.7452066468041156,0.17403585044848335,0.36996751898822716,0.35059410932593327,0.4144316926233033,0.3683732791107211,4.532936516665965
iors_real_stuck_qc_pmldp,pm_llr_cusum,48,8,0.7822258830308663,0.16852027389647242,0.26306191082041597,0.26712838228896857,0.30195822463100613,0.24254409904660323,0.1447622166670044
iors_real_stuck_qc_pmldp,privsaf_hmm_scan,48,8,0.7704088973063686,0.08118347581947287,0.252831863605784,0.21389045143476393,0.28726622061539026,0.2757608653878876,0.8651615937509026
iors_real_stuck_qc_pmldp,privsaf_mixture,48,8,0.6951061595761732,0.13069769854877447,0.22272843926990096,0.2238672423898643,0.2978380604873414,0.2612886963758629,0.01749094166583139
iors_real_stuck_qc_pmldp,pm_column_likelihood_scan,48,8,0.6289441959886756,0.14827104247248998,0.16324274646137651,0.16894411334439366,0.1679418850582759,0.17834790760728658,0.006366339584322607
