dataset,target,epsilon,seed,stuck_value,true_bucket,fault_rate,mode,method,n_test,auroc,auprc,r_error,bucket_error,bucket_acc,js,wasserstein,runtime_sec
UCI Air Quality,C6H6(GT),1.4,0,0.03125,16,0.3,iid,hmm,1799,0.6067513899920572,0.3617745092233513,0.15403869703677184,1,0.0,0.04296587700276243,0.10183109115356266,0.36648371900082566
UCI Air Quality,C6H6(GT),1.4,0,0.03125,16,0.3,iid,random,1799,0.5003191833612802,0.2921324728825127,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,1,0.03125,16,0.3,iid,mixture,1799,0.7420527755714412,0.5161164266480488,0.10616352201257859,0,1.0,0.04296587700276243,0.10183109115356266,0.012094845995306969
UCI Air Quality,C6H6(GT),1.4,1,0.03125,16,0.3,iid,hmm,1799,0.6107742770570411,0.3625915176546699,0.15173199025664308,0,1.0,0.04296587700276243,0.10183109115356266,0.36689543099782895
UCI Air Quality,C6H6(GT),1.4,1,0.03125,16,0.3,iid,random,1799,0.4956976436325126,0.29168324278799584,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,2,0.03125,16,0.3,iid,mixture,1799,0.7278880946077134,0.4944314639040702,0.10119496855345908,1,0.0,0.04296587700276243,0.10183109115356266,0.012147365996497683
UCI Air Quality,C6H6(GT),1.4,2,0.03125,16,0.3,iid,hmm,1799,0.5899758773865207,0.36405321657094464,0.09362397600045436,3,0.0,0.04296587700276243,0.10183109115356266,0.36649349999788683
UCI Air Quality,C6H6(GT),1.4,2,0.03125,16,0.3,iid,random,1799,0.47832789103638984,0.2915444540412683,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,3,0.03125,16,0.3,iid,mixture,1799,0.7553216838760921,0.5312489312517608,0.0912578616352201,1,0.0,0.04296587700276243,0.10183109115356266,0.012165545005700551
UCI Air Quality,C6H6(GT),1.4,3,0.03125,16,0.3,iid,hmm,1799,0.5604933368634719,0.3398709461599234,0.09183313957150674,4,0.0,0.04296587700276243,0.10183109115356266,0.3657281170017086
UCI Air Quality,C6H6(GT),1.4,3,0.03125,16,0.3,iid,random,1799,0.4953313917571264,0.2970137712182609,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,4,0.03125,16,0.3,iid,mixture,1799,0.7465036919365752,0.525267934982753,0.06641509433962259,0,1.0,0.04296587700276243,0.10183109115356266,0.012164226995082572
UCI Air Quality,C6H6(GT),1.4,4,0.03125,16,0.3,iid,hmm,1799,0.5615082516988792,0.34733571778775585,0.09820232279124508,2,0.0,0.04296587700276243,0.10183109115356266,0.36614943901076913
UCI Air Quality,C6H6(GT),1.4,4,0.03125,16,0.3,iid,random,1799,0.5150310358014886,0.3119917663301416,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,0,0.84375,29,0.3,segment,mixture,1799,0.7800113258612067,0.5799052707485147,0.0031446540880503693,0,1.0,0.04296587700276243,0.10183109115356266,0.012256490997970104
UCI Air Quality,C6H6(GT),1.4,0,0.84375,29,0.3,segment,hmm,1799,0.9855587915159003,0.9678849391583797,0.005403970011954695,0,1.0,0.04296587700276243,0.10183109115356266,0.36766213199007325
UCI Air Quality,C6H6(GT),1.4,0,0.84375,29,0.3,segment,random,1799,0.491518842114553,0.2957488736472729,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,1,0.84375,29,0.3,segment,mixture,1799,0.7724502103374224,0.5710783188509612,0.04157232704402514,0,1.0,0.04296587700276243,0.10183109115356266,0.012246393991517834
UCI Air Quality,C6H6(GT),1.4,1,0.84375,29,0.3,segment,hmm,1799,0.9871767716882888,0.969215861721665,0.012116026825665649,0,1.0,0.04296587700276243,0.10183109115356266,0.3668878449971089
UCI Air Quality,C6H6(GT),1.4,1,0.84375,29,0.3,segment,random,1799,0.5212205454064073,0.31090206581528385,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,2,0.84375,29,0.3,segment,mixture,1799,0.7678198452622599,0.5557854912928957,0.016729559748427603,0,1.0,0.04296587700276243,0.10183109115356266,0.012240037001902238
UCI Air Quality,C6H6(GT),1.4,2,0.84375,29,0.3,segment,hmm,1799,0.9792648486453093,0.9582109188688894,0.0038340315673541236,0,1.0,0.04296587700276243,0.10183109115356266,0.3661087879881961
UCI Air Quality,C6H6(GT),1.4,2,0.84375,29,0.3,segment,random,1799,0.48461300856058603,0.29035758971253567,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,3,0.84375,29,0.3,segment,mixture,1799,0.7740402435795605,0.5472296551747332,0.018050314465408834,0,1.0,0.04296587700276243,0.10183109115356266,0.01222483599849511
UCI Air Quality,C6H6(GT),1.4,3,0.84375,29,0.3,segment,hmm,1799,0.9860147677463007,0.9728945456667871,0.00734730032901354,0,1.0,0.04296587700276243,0.10183109115356266,0.36573703300382476
UCI Air Quality,C6H6(GT),1.4,3,0.84375,29,0.3,segment,random,1799,0.504321477951343,0.3040456585632596,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,4,0.84375,29,0.3,segment,mixture,1799,0.7654958373782839,0.548505903303284,0.0564779874213836,0,1.0,0.04296587700276243,0.10183109115356266,0.01228914900275413
UCI Air Quality,C6H6(GT),1.4,4,0.84375,29,0.3,segment,hmm,1799,0.9873076809931456,0.9711502947817956,0.016003998053928326,0,1.0,0.04296587700276243,0.10183109115356266,0.36791443500260357
UCI Air Quality,C6H6(GT),1.4,4,0.84375,29,0.3,segment,random,1799,0.5022225164004354,0.30550952088031835,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,0,0.84375,29,0.3,iid,mixture,1799,0.7885829435472009,0.5901538879193373,0.04157232704402514,0,1.0,0.04296587700276243,0.10183109115356266,0.012266132995137013
UCI Air Quality,C6H6(GT),1.4,0,0.84375,29,0.3,iid,hmm,1799,0.6544479745830024,0.4330265304324566,0.1398314513180709,0,1.0,0.04296587700276243,0.10183109115356266,0.3675006389967166
UCI Air Quality,C6H6(GT),1.4,0,0.84375,29,0.3,iid,random,1799,0.5003191833612802,0.2921324728825127,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,1,0.84375,29,0.3,iid,mixture,1799,0.7777652752037185,0.5655911754470417,0.03163522012578612,0,1.0,0.04296587700276243,0.10183109115356266,0.012266446996363811
UCI Air Quality,C6H6(GT),1.4,1,0.84375,29,0.3,iid,hmm,1799,0.6373665166357779,0.39536793975642226,0.14180305326002404,0,1.0,0.04296587700276243,0.10183109115356266,0.3663124040031107
UCI Air Quality,C6H6(GT),1.4,1,0.84375,29,0.3,iid,random,1799,0.4956976436325126,0.29168324278799584,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,2,0.84375,29,0.3,iid,mixture,1799,0.7720648368781808,0.5614140151026584,0.03660377358490563,0,1.0,0.04296587700276243,0.10183109115356266,0.012274896987946704
UCI Air Quality,C6H6(GT),1.4,2,0.84375,29,0.3,iid,hmm,1799,0.6453461006677845,0.42683521516953393,0.14717342526319363,0,1.0,0.04296587700276243,0.10183109115356266,0.3679139519954333
UCI Air Quality,C6H6(GT),1.4,2,0.84375,29,0.3,iid,random,1799,0.47832789103638984,0.2915444540412683,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,3,0.84375,29,0.3,iid,mixture,1799,0.7898324655076046,0.5742969869754548,0.013081761006289383,0,1.0,0.04296587700276243,0.10183109115356266,0.012223832003655843
UCI Air Quality,C6H6(GT),1.4,3,0.84375,29,0.3,iid,hmm,1799,0.6626849645515254,0.43102326916994227,0.0920063740732095,0,1.0,0.04296587700276243,0.10183109115356266,0.36598884900740813
UCI Air Quality,C6H6(GT),1.4,3,0.84375,29,0.3,iid,random,1799,0.4953313917571264,0.2970137712182609,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.4,4,0.84375,29,0.3,iid,mixture,1799,0.7984151148765922,0.607246871499936,0.02169811320754711,0,1.0,0.04296587700276243,0.10183109115356266,0.01221545999578666
UCI Air Quality,C6H6(GT),1.4,4,0.84375,29,0.3,iid,hmm,1799,0.6397037625393465,0.41563533316625173,0.11097855870665008,0,1.0,0.04296587700276243,0.10183109115356266,0.36649455899896566
UCI Air Quality,C6H6(GT),1.4,4,0.84375,29,0.3,iid,random,1799,0.5150310358014886,0.3119917663301416,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,0,0.03125,16,0.3,segment,mixture,1799,0.7705762951195835,0.5587714580392091,0.08132075471698108,0,1.0,0.04296587700276243,0.10183109115356266,0.012063158006640151
UCI Air Quality,C6H6(GT),1.6,0,0.03125,16,0.3,segment,hmm,1799,0.9779528138146087,0.9498785711132456,0.006973939428745635,0,1.0,0.04296587700276243,0.10183109115356266,0.3663458619994344
UCI Air Quality,C6H6(GT),1.6,0,0.03125,16,0.3,segment,random,1799,0.491518842114553,0.2957488736472729,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,1,0.03125,16,0.3,segment,mixture,1799,0.7418424381490307,0.5203683100520621,0.11610062893081757,1,0.0,0.04296587700276243,0.10183109115356266,0.0121048949949909
UCI Air Quality,C6H6(GT),1.6,1,0.03125,16,0.3,segment,hmm,1799,0.977140881946283,0.9467802024214614,0.05594763115172474,0,1.0,0.04296587700276243,0.10183109115356266,0.3658831959910458
UCI Air Quality,C6H6(GT),1.6,1,0.03125,16,0.3,segment,random,1799,0.5212205454064073,0.31090206581528385,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,2,0.03125,16,0.3,segment,mixture,1799,0.7572992969140704,0.5379831961361774,0.10119496855345908,1,0.0,0.04296587700276243,0.10183109115356266,0.012100054998882115
UCI Air Quality,C6H6(GT),1.6,2,0.03125,16,0.3,segment,hmm,1799,0.9733430412143675,0.9320215945502371,0.01773016380962117,0,1.0,0.04296587700276243,0.10183109115356266,0.366274729007273
UCI Air Quality,C6H6(GT),1.6,2,0.03125,16,0.3,segment,random,1799,0.48461300856058603,0.29035758971253567,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,3,0.03125,16,0.3,segment,mixture,1799,0.7817102050422146,0.5588179555711066,0.03163522012578612,0,1.0,0.04296587700276243,0.10183109115356266,0.01209375100734178
UCI Air Quality,C6H6(GT),1.6,3,0.03125,16,0.3,segment,hmm,1799,0.9817168240520107,0.9437295808515141,9.218632521268422e-05,0,1.0,0.04296587700276243,0.10183109115356266,0.36723442299989983
UCI Air Quality,C6H6(GT),1.6,3,0.03125,16,0.3,segment,random,1799,0.504321477951343,0.3040456585632596,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,4,0.03125,16,0.3,segment,mixture,1799,0.7539478716206278,0.5360833040908222,0.08132075471698108,0,1.0,0.04296587700276243,0.10183109115356266,0.012718398997094482
UCI Air Quality,C6H6(GT),1.6,4,0.03125,16,0.3,segment,hmm,1799,0.9663827846909658,0.9348013328251983,0.037541723432319984,0,1.0,0.04296587700276243,0.10183109115356266,0.36649888500687666
UCI Air Quality,C6H6(GT),1.6,4,0.03125,16,0.3,segment,random,1799,0.5022225164004354,0.30550952088031835,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,0,0.03125,16,0.3,iid,mixture,1799,0.7638256405730591,0.551182333294734,0.0763522012578616,0,1.0,0.04296587700276243,0.10183109115356266,0.012102359993150458
UCI Air Quality,C6H6(GT),1.6,0,0.03125,16,0.3,iid,hmm,1799,0.6206189509604918,0.37571383792134777,0.14110261130074644,1,0.0,0.04296587700276243,0.10183109115356266,0.3659409469983075
UCI Air Quality,C6H6(GT),1.6,0,0.03125,16,0.3,iid,random,1799,0.5003191833612802,0.2921324728825127,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,1,0.03125,16,0.3,iid,mixture,1799,0.7534889536080958,0.5272142572589428,0.12603773584905656,1,0.0,0.04296587700276243,0.10183109115356266,0.012138639998738654
UCI Air Quality,C6H6(GT),1.6,1,0.03125,16,0.3,iid,hmm,1799,0.6168519989409585,0.3720502334371425,0.1839081871558541,1,0.0,0.04296587700276243,0.10183109115356266,0.3663105020095827
UCI Air Quality,C6H6(GT),1.6,1,0.03125,16,0.3,iid,random,1799,0.4956976436325126,0.29168324278799584,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,2,0.03125,16,0.3,iid,mixture,1799,0.7719706998499691,0.5549299039634229,0.0564779874213836,0,1.0,0.04296587700276243,0.10183109115356266,0.012134614997194149
UCI Air Quality,C6H6(GT),1.6,2,0.03125,16,0.3,iid,hmm,1799,0.6333804018474393,0.39585952296049454,0.12413413578855495,0,1.0,0.04296587700276243,0.10183109115356266,0.3687395269953413
UCI Air Quality,C6H6(GT),1.6,2,0.03125,16,0.3,iid,random,1799,0.47832789103638984,0.2915444540412683,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,3,0.03125,16,0.3,iid,mixture,1799,0.7807460359485776,0.5567705417338772,0.02169811320754711,0,1.0,0.04296587700276243,0.10183109115356266,0.012126699002692476
UCI Air Quality,C6H6(GT),1.6,3,0.03125,16,0.3,iid,hmm,1799,0.6202953549260142,0.3810742959352924,0.05986461771200652,1,0.0,0.04296587700276243,0.10183109115356266,0.3660439859959297
UCI Air Quality,C6H6(GT),1.6,3,0.03125,16,0.3,iid,random,1799,0.4953313917571264,0.2970137712182609,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,4,0.03125,16,0.3,iid,mixture,1799,0.7797818668549407,0.5545547917948226,0.06641509433962259,0,1.0,0.04296587700276243,0.10183109115356266,0.012183175000245683
UCI Air Quality,C6H6(GT),1.6,4,0.03125,16,0.3,iid,hmm,1799,0.616051834201159,0.37210030411816764,0.11702503435930803,1,0.0,0.04296587700276243,0.10183109115356266,0.3683072409912711
UCI Air Quality,C6H6(GT),1.6,4,0.03125,16,0.3,iid,random,1799,0.5150310358014886,0.3119917663301416,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,0,0.84375,29,0.3,segment,mixture,1799,0.8008354661253787,0.6044336885772204,0.006792452830188644,0,1.0,0.04296587700276243,0.10183109115356266,0.012155556993093342
UCI Air Quality,C6H6(GT),1.6,0,0.84375,29,0.3,segment,hmm,1799,0.9937428294060542,0.9875633859379482,0.005478395157834659,0,1.0,0.04296587700276243,0.10183109115356266,0.3666342640062794
UCI Air Quality,C6H6(GT),1.6,0,0.84375,29,0.3,segment,random,1799,0.491518842114553,0.2957488736472729,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,1,0.84375,29,0.3,segment,mixture,1799,0.7997801017856618,0.5914331113166362,0.026666666666666616,0,1.0,0.04296587700276243,0.10183109115356266,0.012199163000332192
UCI Air Quality,C6H6(GT),1.6,1,0.84375,29,0.3,segment,hmm,1799,0.9912173094460625,0.979360003472385,0.01500647754620904,0,1.0,0.04296587700276243,0.10183109115356266,0.371224576010718
UCI Air Quality,C6H6(GT),1.6,1,0.84375,29,0.3,segment,random,1799,0.5212205454064073,0.31090206581528385,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,2,0.84375,29,0.3,segment,mixture,1799,0.8090996675786191,0.6087913511539795,0.026666666666666616,0,1.0,0.04296587700276243,0.10183109115356266,0.012099793995730579
UCI Air Quality,C6H6(GT),1.6,2,0.84375,29,0.3,segment,hmm,1799,0.9946283058276704,0.9881925575079287,0.005497659504993091,0,1.0,0.04296587700276243,0.10183109115356266,0.36762981000356376
UCI Air Quality,C6H6(GT),1.6,2,0.84375,29,0.3,segment,random,1799,0.48461300856058603,0.29035758971253567,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,3,0.84375,29,0.3,segment,mixture,1799,0.8084083487776894,0.603731502583208,0.008113207547169876,0,1.0,0.04296587700276243,0.10183109115356266,0.01212773600127548
UCI Air Quality,C6H6(GT),1.6,3,0.84375,29,0.3,segment,hmm,1799,0.9927264436795811,0.985513728472749,0.004700673697519808,0,1.0,0.04296587700276243,0.10183109115356266,0.36595516999659594
UCI Air Quality,C6H6(GT),1.6,3,0.84375,29,0.3,segment,random,1799,0.504321477951343,0.3040456585632596,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,4,0.84375,29,0.3,segment,mixture,1799,0.7946187450357426,0.6051961380654167,0.03163522012578612,0,1.0,0.04296587700276243,0.10183109115356266,0.012185111991129816
UCI Air Quality,C6H6(GT),1.6,4,0.84375,29,0.3,segment,hmm,1799,0.9907951637101756,0.979950350410547,0.000165396865998646,0,1.0,0.04296587700276243,0.10183109115356266,0.36625755100976676
UCI Air Quality,C6H6(GT),1.6,4,0.84375,29,0.3,segment,random,1799,0.5022225164004354,0.30550952088031835,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,0,0.84375,29,0.3,iid,mixture,1799,0.8244447386226577,0.617969569636996,0.006792452830188644,0,1.0,0.04296587700276243,0.10183109115356266,0.012153749994467944
UCI Air Quality,C6H6(GT),1.6,0,0.84375,29,0.3,iid,hmm,1799,0.6668505280498928,0.45986074830447704,0.10600531119357412,0,1.0,0.04296587700276243,0.10183109115356266,0.3670492240053136
UCI Air Quality,C6H6(GT),1.6,0,0.84375,29,0.3,iid,random,1799,0.5003191833612802,0.2921324728825127,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,1,0.84375,29,0.3,iid,mixture,1799,0.8008979789956755,0.6046543964430087,0.03163522012578612,0,1.0,0.04296587700276243,0.10183109115356266,0.012170183006674051
UCI Air Quality,C6H6(GT),1.6,1,0.84375,29,0.3,iid,hmm,1799,0.6607713352749096,0.4305642705701522,0.1540325787207151,1,0.0,0.04296587700276243,0.10183109115356266,0.3696527209976921
UCI Air Quality,C6H6(GT),1.6,1,0.84375,29,0.3,iid,random,1799,0.4956976436325126,0.29168324278799584,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,2,0.84375,29,0.3,iid,mixture,1799,0.7959079810549231,0.6007651083906557,0.011761006289308151,0,1.0,0.04296587700276243,0.10183109115356266,0.012093931989511475
UCI Air Quality,C6H6(GT),1.6,2,0.84375,29,0.3,iid,hmm,1799,0.6588959491660049,0.43624902002486843,0.10242689459480664,0,1.0,0.04296587700276243,0.10183109115356266,0.3665162740071537
UCI Air Quality,C6H6(GT),1.6,2,0.84375,29,0.3,iid,random,1799,0.47832789103638984,0.2915444540412683,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,3,0.84375,29,0.3,iid,mixture,1799,0.826705498190804,0.6105275303270045,0.032955974842767355,0,1.0,0.04296587700276243,0.10183109115356266,0.01222896299441345
UCI Air Quality,C6H6(GT),1.6,3,0.84375,29,0.3,iid,hmm,1799,0.6737754831877151,0.46031713758994075,0.05800093873323489,0,1.0,0.04296587700276243,0.10183109115356266,0.3665205249999417
UCI Air Quality,C6H6(GT),1.6,3,0.84375,29,0.3,iid,random,1799,0.4953313917571264,0.2970137712182609,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.6,4,0.84375,29,0.3,iid,mixture,1799,0.8190708381137293,0.6192337677373374,0.011761006289308151,0,1.0,0.04296587700276243,0.10183109115356266,0.012095789003069513
UCI Air Quality,C6H6(GT),1.6,4,0.84375,29,0.3,iid,hmm,1799,0.6665460535992704,0.4429646382160136,0.12455412696492066,0,1.0,0.04296587700276243,0.10183109115356266,0.36627388700435404
UCI Air Quality,C6H6(GT),1.6,4,0.84375,29,0.3,iid,random,1799,0.5150310358014886,0.3119917663301416,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,0,0.03125,16,0.3,segment,mixture,1799,0.8074618303768423,0.6228207675324362,0.051509433962264095,0,1.0,0.04296587700276243,0.10183109115356266,0.012171062000561506
UCI Air Quality,C6H6(GT),1.8,0,0.03125,16,0.3,segment,hmm,1799,0.9831053452181332,0.9649440400210194,0.00559333208103846,0,1.0,0.04296587700276243,0.10183109115356266,0.3669209430081537
UCI Air Quality,C6H6(GT),1.8,0,0.03125,16,0.3,segment,random,1799,0.491518842114553,0.2957488736472729,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,1,0.03125,16,0.3,segment,mixture,1799,0.8013679286912011,0.6170441373645723,0.08132075471698108,0,1.0,0.04296587700276243,0.10183109115356266,0.012163997002062388
UCI Air Quality,C6H6(GT),1.8,1,0.03125,16,0.3,segment,hmm,1799,0.9857985467596269,0.9668325485093276,0.03632470607698013,0,1.0,0.04296587700276243,0.10183109115356266,0.36709461799182463
UCI Air Quality,C6H6(GT),1.8,1,0.03125,16,0.3,segment,random,1799,0.5212205454064073,0.31090206581528385,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,2,0.03125,16,0.3,segment,mixture,1799,0.8055393757538316,0.5974611414588961,0.0713836477987421,0,1.0,0.04296587700276243,0.10183109115356266,0.012176284988527186
UCI Air Quality,C6H6(GT),1.8,2,0.03125,16,0.3,segment,hmm,1799,0.988865354631836,0.9759017561682614,0.0008559102496772386,0,1.0,0.04296587700276243,0.10183109115356266,0.3666755200101761
UCI Air Quality,C6H6(GT),1.8,2,0.03125,16,0.3,segment,random,1799,0.48461300856058603,0.29035758971253567,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,3,0.03125,16,0.3,segment,mixture,1799,0.8061336157444179,0.6124383741662331,0.04157232704402514,0,1.0,0.04296587700276243,0.10183109115356266,0.012236106005730107
UCI Air Quality,C6H6(GT),1.8,3,0.03125,16,0.3,segment,hmm,1799,0.972369311328803,0.9322827163185599,0.013459776105232413,0,1.0,0.04296587700276243,0.10183109115356266,0.36729860899504274
UCI Air Quality,C6H6(GT),1.8,3,0.03125,16,0.3,segment,random,1799,0.504321477951343,0.3040456585632596,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,4,0.03125,16,0.3,segment,mixture,1799,0.7875533198011355,0.5687154322593261,0.0763522012578616,0,1.0,0.04296587700276243,0.10183109115356266,0.01220401399768889
UCI Air Quality,C6H6(GT),1.8,4,0.03125,16,0.3,segment,hmm,1799,0.9723913746947901,0.9273055537250942,0.010617740223470007,0,1.0,0.04296587700276243,0.10183109115356266,0.3675200150028104
UCI Air Quality,C6H6(GT),1.8,4,0.03125,16,0.3,segment,random,1799,0.5022225164004354,0.30550952088031835,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,0,0.03125,16,0.3,iid,mixture,1799,0.8181184361486189,0.6167183791909381,0.0763522012578616,0,1.0,0.04296587700276243,0.10183109115356266,0.012179116005427204
UCI Air Quality,C6H6(GT),1.8,0,0.03125,16,0.3,iid,hmm,1799,0.6685567616862296,0.4127624442341038,0.1701462505152733,0,1.0,0.04296587700276243,0.10183109115356266,0.3668978130008327
UCI Air Quality,C6H6(GT),1.8,0,0.03125,16,0.3,iid,random,1799,0.5003191833612802,0.2921324728825127,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,1,0.03125,16,0.3,iid,mixture,1799,0.8044626834936605,0.6025904562122777,0.10119496855345908,0,1.0,0.04296587700276243,0.10183109115356266,0.012156028009485453
UCI Air Quality,C6H6(GT),1.8,1,0.03125,16,0.3,iid,hmm,1799,0.65123849027741,0.3912022335674613,0.1957426728470827,0,1.0,0.04296587700276243,0.10183109115356266,0.3679085609910544
UCI Air Quality,C6H6(GT),1.8,1,0.03125,16,0.3,iid,random,1799,0.4956976436325126,0.29168324278799584,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,2,0.03125,16,0.3,iid,mixture,1799,0.7894823934339422,0.5642338824262246,0.03163522012578612,0,1.0,0.04296587700276243,0.10183109115356266,0.012239939998835325
UCI Air Quality,C6H6(GT),1.8,2,0.03125,16,0.3,iid,hmm,1799,0.6471038154914247,0.41145681568712317,0.12175508792845854,0,1.0,0.04296587700276243,0.10183109115356266,0.3677303949953057
UCI Air Quality,C6H6(GT),1.8,2,0.03125,16,0.3,iid,random,1799,0.47832789103638984,0.2915444540412683,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,3,0.03125,16,0.3,iid,mixture,1799,0.8277233548083429,0.6296254508686338,0.04157232704402514,0,1.0,0.04296587700276243,0.10183109115356266,0.01218174300447572
UCI Air Quality,C6H6(GT),1.8,3,0.03125,16,0.3,iid,hmm,1799,0.665157532433148,0.42427411845903246,0.14927624476316448,0,1.0,0.04296587700276243,0.10183109115356266,0.36687039899697993
UCI Air Quality,C6H6(GT),1.8,3,0.03125,16,0.3,iid,random,1799,0.4953313917571264,0.2970137712182609,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,4,0.03125,16,0.3,iid,mixture,1799,0.7853933162709968,0.5690170017960314,0.04157232704402514,0,1.0,0.04296587700276243,0.10183109115356266,0.012144787004217505
UCI Air Quality,C6H6(GT),1.8,4,0.03125,16,0.3,iid,hmm,1799,0.6430882828817698,0.4012412481127184,0.1375907539257686,0,1.0,0.04296587700276243,0.10183109115356266,0.3730732080002781
UCI Air Quality,C6H6(GT),1.8,4,0.03125,16,0.3,iid,random,1799,0.5150310358014886,0.3119917663301416,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,0,0.84375,29,0.3,segment,mixture,1799,0.8150155914452974,0.6399152496842226,0.006792452830188644,0,1.0,0.04296587700276243,0.10183109115356266,0.012925425005960278
UCI Air Quality,C6H6(GT),1.8,0,0.84375,29,0.3,segment,hmm,1799,0.9956182155149589,0.9905266491674823,0.004059603767689046,0,1.0,0.04296587700276243,0.10183109115356266,0.3693906409898773
UCI Air Quality,C6H6(GT),1.8,0,0.84375,29,0.3,segment,random,1799,0.491518842114553,0.2957488736472729,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,1,0.84375,29,0.3,segment,mixture,1799,0.8276976142146912,0.6327488036077099,0.0031446540880503693,0,1.0,0.04296587700276243,0.10183109115356266,0.012262403004569933
UCI Air Quality,C6H6(GT),1.8,1,0.84375,29,0.3,segment,hmm,1799,0.9940811343511899,0.985632516018142,0.004448008863440767,0,1.0,0.04296587700276243,0.10183109115356266,0.36744040400662925
