panel,dataset_id,dataset,mechanism,mechanism_label,fault_mode,epsilon,seed,method,n_test,fault_rows,fault_rate,auroc,auprc,estimated_bucket,estimated_fault_rate,runtime_sec,param_stuck_value,param_segment_length,param_bias,param_scale_factor,param_spike_magnitude
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,1.0,0,channel_window_glr,1200,240,0.2,0.43882595486111114,0.18707228000146764,0,0.2,0.015538000006927177,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,1.0,0,channel_spike_score,1200,240,0.2,0.5144921874999999,0.20392332032769075,0,0.08116058630529753,0.0005310000124154612,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,1.0,0,privsaf_mixture,1200,240,0.2,0.46699435763888886,0.18572536136349,4,0.4072727272727273,0.011728900004527532,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,1.0,0,privsaf_hmm,1200,240,0.2,0.20353732638888888,0.12271733389882575,3,0.262877403229416,0.36630500000319444,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,1.0,0,channel_window_glr,1200,240,0.2,0.6014171006944444,0.30659840368587904,31,0.17916666666666667,0.014870300001348369,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,1.0,0,channel_spike_score,1200,240,0.2,0.4953125,0.19853383458646617,0,0.05806070195853086,0.0005028000014135614,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,1.0,0,privsaf_mixture,1200,240,0.2,0.49583333333333335,0.19868102288021536,6,0.5048484848484848,0.011337299991282634,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,1.0,0,privsaf_hmm,1200,240,0.2,0.4633072916666666,0.17097865095567982,5,0.2148391565849541,0.36952219999511726,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,1.0,1,channel_window_glr,1200,240,0.2,0.5201584201388889,0.3287195614417855,19,0.1925,0.015522200003033504,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,1.0,1,channel_spike_score,1200,240,0.2,0.5158745659722223,0.2113531678717851,0,0.08732725841900058,0.0005788999987998977,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,1.0,1,privsaf_mixture,1200,240,0.2,0.43517144097222227,0.17470333820827127,3,0.2609090909090909,0.011322899998049252,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,1.0,1,privsaf_hmm,1200,240,0.2,0.16815538194444446,0.11991091519276838,0,0.19458460875257932,0.370804499994847,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,1.0,1,channel_window_glr,1200,240,0.2,0.5014344618055555,0.24728773624295497,31,0.2,0.014392500001122244,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,1.0,1,channel_spike_score,1200,240,0.2,0.51875,0.20656249999999998,0,0.055877968802195116,0.0005059000104665756,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,1.0,1,privsaf_mixture,1200,240,0.2,0.4369791666666667,0.18310433422698838,3,0.2609090909090909,0.010883599999942817,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,1.0,1,privsaf_hmm,1200,240,0.2,0.22910590277777776,0.12639293328836607,0,0.2188062654099115,0.36930150000262074,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,1.0,2,channel_window_glr,1200,240,0.2,0.4020811631944444,0.30320572726982686,31,0.19,0.014881499999319203,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,1.0,2,channel_spike_score,1200,240,0.2,0.5318923611111112,0.2117589414766649,0,0.08420140882117601,0.0005103000003146008,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,1.0,2,privsaf_mixture,1200,240,0.2,0.438984375,0.17203371879296073,3,0.37242424242424244,0.012144199994509108,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,1.0,2,privsaf_hmm,1200,240,0.2,0.344765625,0.14551862364166887,4,0.2854617601239239,0.3697498999972595,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,1.0,2,channel_window_glr,1200,240,0.2,0.42629774305555557,0.1754759332607136,0,0.10166666666666667,0.015752599996631034,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,1.0,2,channel_spike_score,1200,240,0.2,0.5074631076388889,0.20259868421052635,0,0.05536866439905012,0.0004876999882981181,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,1.0,2,privsaf_mixture,1200,240,0.2,0.44895833333333335,0.18579238601150955,5,0.5257575757575758,0.012372999990475364,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,1.0,2,privsaf_hmm,1200,240,0.2,0.25059027777777776,0.12815812955915315,0,0.2002246853412787,0.3668258999969112,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,2.0,0,channel_window_glr,1200,240,0.2,0.38310546875,0.16371067096849432,0,0.17666666666666667,0.014683099987450987,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,2.0,0,channel_spike_score,1200,240,0.2,0.5390234374999999,0.20628637598255994,0,0.13901802908542857,0.0006289000011747703,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,2.0,0,privsaf_mixture,1200,240,0.2,0.42362196180555556,0.16816561287769366,2,0.23303030303030303,0.013346799998544157,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,2.0,0,privsaf_hmm,1200,240,0.2,0.23444010416666666,0.12726736622354234,1,0.21182241158398635,0.3689013999974122,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,2.0,0,channel_window_glr,1200,240,0.2,0.4090755208333333,0.16510547335952913,31,0.19083333333333333,0.013843699998687953,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,2.0,0,channel_spike_score,1200,240,0.2,0.546875,0.21957627118644069,0,0.07630310792645377,0.0005384000105550513,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,2.0,0,privsaf_mixture,1200,240,0.2,0.45468749999999997,0.18698937426210155,3,0.30272727272727273,0.01226249999308493,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,2.0,0,privsaf_hmm,1200,240,0.2,0.2508159722222222,0.1308131668496387,2,0.2780529950430257,0.3654820999945514,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,2.0,1,channel_window_glr,1200,240,0.2,0.5827799479166667,0.23982494488917985,0,0.18833333333333332,0.014632099992013536,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,2.0,1,channel_spike_score,1200,240,0.2,0.5177734374999999,0.1985291077199205,0,0.13641480517123816,0.0005674999993061647,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,2.0,1,privsaf_mixture,1200,240,0.2,0.3995052083333333,0.16366052737050013,0,0.12848484848484848,0.011617299998761155,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,2.0,1,privsaf_hmm,1200,240,0.2,0.1745833333333333,0.11998938214125948,1,0.2192881625844485,0.3641829999978654,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,2.0,1,channel_window_glr,1200,240,0.2,0.36229817708333334,0.1575464730476986,0,0.16083333333333333,0.013925399995059706,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,2.0,1,channel_spike_score,1200,240,0.2,0.5715386284722223,0.23405923344947735,0,0.07436319840289984,0.0005899000097997487,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,2.0,1,privsaf_mixture,1200,240,0.2,0.4036458333333333,0.1756857142857143,1,0.3515151515151515,0.01274330000160262,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,2.0,1,privsaf_hmm,1200,240,0.2,0.17085069444444445,0.11950279854360851,0,0.36093131711950843,0.37181470000359695,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,2.0,2,channel_window_glr,1200,240,0.2,0.5856098090277777,0.3558074055234832,21,0.19166666666666668,0.014220400000340305,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,2.0,2,channel_spike_score,1200,240,0.2,0.48539062499999996,0.19084310550719796,0,0.13801848049598198,0.0006643000087933615,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,2.0,2,privsaf_mixture,1200,240,0.2,0.39725477430555556,0.1608680014869403,1,0.19818181818181818,0.013244500005384907,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,bias,2.0,2,privsaf_hmm,1200,240,0.2,0.20889322916666664,0.12281044398699607,2,0.2662996868767874,0.37128560000564903,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,2.0,2,channel_window_glr,1200,240,0.2,0.4764583333333334,0.3310711741238783,26,0.14083333333333334,0.014407700000447221,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,2.0,2,channel_spike_score,1200,240,0.2,0.53921875,0.21605633802816898,0,0.0735872345934783,0.0005423999973572791,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,2.0,2,privsaf_mixture,1200,240,0.2,0.4119791666666667,0.17744012563800549,5,0.4909090909090909,0.012108800001442432,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,bias,2.0,2,privsaf_hmm,1200,240,0.2,0.16719184027777778,0.11761978955708113,3,0.3122531245579709,0.3682574999984354,,48.0,0.35,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,0.5,0,channel_window_glr,1200,240,0.2,0.5073220486111111,0.22909829811119797,24,0.19666666666666666,0.015741400013212115,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,0.5,0,channel_spike_score,1200,240,0.2,0.48201822916666665,0.1945987390480795,0,0.039585949419304774,0.0006958000012673438,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,0.5,0,privsaf_mixture,1200,240,0.2,0.5138606770833333,0.21507812109279484,0,0.3375757575757576,0.011091699998360127,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,0.5,0,privsaf_hmm,1200,240,0.2,0.5696614583333333,0.31345204932045634,0,0.2444151683329587,0.37178960000164807,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,0.5,0,channel_window_glr,1200,240,0.2,0.38760199652777777,0.17276701069480252,0,0.19666666666666666,0.01586970000062138,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,0.5,0,channel_spike_score,1200,240,0.2,0.49531249999999993,0.1985326086956522,0,0.030983047292454966,0.0006559000030392781,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,0.5,0,privsaf_mixture,1200,240,0.2,0.4901041666666667,0.1969170143718127,0,0.7,0.011587500004679896,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,0.5,0,privsaf_hmm,1200,240,0.2,0.4198263888888889,0.16246453098708552,0,0.2943096172757885,0.3732480000035139,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,0.5,1,channel_window_glr,1200,240,0.2,0.6727256944444445,0.3035188509918533,15,0.165,0.016766999993706122,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,0.5,1,channel_spike_score,1200,240,0.2,0.4945269097222222,0.2129571674017284,0,0.04201269126973623,0.0005654999986290932,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,0.5,1,privsaf_mixture,1200,240,0.2,0.5000043402777778,0.19765770126273874,0,0.44212121212121214,0.011007199995219707,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,0.5,1,privsaf_hmm,1200,240,0.2,0.4731770833333333,0.32599527819262175,0,0.27353777829507075,0.37355000000388827,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,0.5,1,channel_window_glr,1200,240,0.2,0.5460828993055556,0.2614625448008433,0,0.19916666666666666,0.014173499992466532,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,0.5,1,channel_spike_score,1200,240,0.2,0.5052083333333334,0.20170682730923695,0,0.031057885570939157,0.0005688000092050061,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,0.5,1,privsaf_mixture,1200,240,0.2,0.47395833333333337,0.19225768321513004,2,0.686060606060606,0.01143949999823235,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,0.5,1,privsaf_hmm,1200,240,0.2,0.3003862847222223,0.18248116668183623,0,0.2720708630269621,0.3685554999974556,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,0.5,2,channel_window_glr,1200,240,0.2,0.6698025173611112,0.32059156619093976,31,0.1775,0.015524200003710575,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,0.5,2,channel_spike_score,1200,240,0.2,0.5097634548611111,0.2100060453066132,0,0.0402959464686188,0.0005646999925374985,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,0.5,2,privsaf_mixture,1200,240,0.2,0.46897352430555556,0.19293746236639447,6,0.5745454545454546,0.012011700004222803,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,0.5,2,privsaf_hmm,1200,240,0.2,0.5832291666666667,0.26806061831357153,6,0.24557210847335237,0.38048549999075476,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,0.5,2,channel_window_glr,1200,240,0.2,0.5198697916666667,0.2115523776246048,31,0.13,0.015478400004212745,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,0.5,2,channel_spike_score,1200,240,0.2,0.5052083333333333,0.20170886075949368,0,0.029561120001255343,0.000592500000493601,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,0.5,2,privsaf_mixture,1200,240,0.2,0.5119791666666667,0.20396166909267344,1,0.3306060606060606,0.011551700008567423,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,0.5,2,privsaf_hmm,1200,240,0.2,0.5356336805555556,0.26637738097330943,4,0.21433506908352123,0.36668820001068525,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,1.0,0,channel_window_glr,1200,240,0.2,0.5277495659722222,0.24824875364527182,0,0.19833333333333333,0.015469599995412864,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,1.0,0,channel_spike_score,1200,240,0.2,0.5213606770833333,0.21359195850753698,0,0.08199264679014975,0.0005836000054841861,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,1.0,0,privsaf_mixture,1200,240,0.2,0.5065321180555555,0.20614935062402953,3,0.45606060606060606,0.011540599996806122,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,1.0,0,privsaf_hmm,1200,240,0.2,0.37957899305555554,0.1627096727305114,3,0.2983503674192457,0.3642424999998184,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,1.0,0,channel_window_glr,1200,240,0.2,0.7964214409722223,0.46502061709665077,31,0.1775,0.013932400004705414,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,1.0,0,channel_spike_score,1200,240,0.2,0.471875,0.19224935732647816,0,0.0566055465209737,0.0007833999989088625,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,1.0,0,privsaf_mixture,1200,240,0.2,0.5333333333333333,0.21156373193166886,4,0.5118181818181818,0.011431100007030182,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,1.0,0,privsaf_hmm,1200,240,0.2,0.7008159722222222,0.328712304672241,3,0.2492467033826184,0.3661275999911595,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,1.0,1,channel_window_glr,1200,240,0.2,0.5993250868055555,0.27080153632065035,3,0.155,0.015332199996919371,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,1.0,1,channel_spike_score,1200,240,0.2,0.5074696180555556,0.2085237087867582,0,0.08687737958565278,0.001622800002223812,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,1.0,1,privsaf_mixture,1200,240,0.2,0.4847048611111111,0.1922983545943208,0,0.3096969696969697,0.011322899998049252,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,1.0,1,privsaf_hmm,1200,240,0.2,0.49104166666666665,0.20281976193366066,2,0.29931166025886874,0.3652245999983279,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,1.0,1,channel_window_glr,1200,240,0.2,0.4235026041666667,0.1907526501512019,0,0.19583333333333333,0.014376599996467121,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,1.0,1,channel_spike_score,1200,240,0.2,0.5020833333333333,0.20067375886524824,0,0.054713844452149385,0.0009120999893639237,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,1.0,1,privsaf_mixture,1200,240,0.2,0.45781249999999996,0.18794642857142857,3,0.3654545454545455,0.01198609999846667,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,1.0,1,privsaf_hmm,1200,240,0.2,0.30097222222222225,0.13748441674614426,0,0.23381223479530427,0.36746449999918696,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,1.0,2,channel_window_glr,1200,240,0.2,0.6704665798611111,0.38771617678522674,28,0.18666666666666668,0.015417000002344139,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,1.0,2,channel_spike_score,1200,240,0.2,0.5178168402777779,0.21795130205719215,0,0.08408974093751329,0.0010463999933563173,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,1.0,2,privsaf_mixture,1200,240,0.2,0.47358072916666666,0.18696605276372938,3,0.476969696969697,0.011868900008266792,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,1.0,2,privsaf_hmm,1200,240,0.2,0.6384071180555555,0.24934539215460627,1,0.29729257921030217,0.3732378999993671,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,1.0,2,channel_window_glr,1200,240,0.2,0.46996310763888893,0.1937130495158736,0,0.10416666666666667,0.0153781999979401,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,1.0,2,channel_spike_score,1200,240,0.2,0.5053776041666667,0.20188654353562008,0,0.0552231488552944,0.0005502999993041158,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,1.0,2,privsaf_mixture,1200,240,0.2,0.4760416666666667,0.19279373368146213,4,0.5745454545454546,0.011220200001844205,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,1.0,2,privsaf_hmm,1200,240,0.2,0.4174262152777778,0.16710810492920045,0,0.2322652310749772,0.3684612999932142,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,2.0,0,channel_window_glr,1200,240,0.2,0.5480946180555556,0.3348309117185379,0,0.15416666666666667,0.015757900007884018,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,2.0,0,channel_spike_score,1200,240,0.2,0.511990017361111,0.20627218530973015,0,0.13866259150990662,0.0005366000114008784,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,2.0,0,privsaf_mixture,1200,240,0.2,0.5686284722222222,0.2438537750820568,1,0.3515151515151515,0.011353599998983555,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,2.0,0,privsaf_hmm,1200,240,0.2,0.6374522569444444,0.3896254015332725,0,0.23950670081924225,0.3668327999912435,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,2.0,0,channel_window_glr,1200,240,0.2,0.555505642361111,0.2728366891265934,0,0.17916666666666667,0.015284300010534935,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,2.0,0,channel_spike_score,1200,240,0.2,0.4828125,0.19519011406844108,0,0.06802616062595708,0.0005059999966761097,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,2.0,0,privsaf_mixture,1200,240,0.2,0.5192708333333333,0.20642653758542143,1,0.3654545454545455,0.011256999991019256,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,2.0,0,privsaf_hmm,1200,240,0.2,0.5472786458333333,0.2174199563413487,1,0.3370712221654219,0.3680175000044983,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,2.0,1,channel_window_glr,1200,240,0.2,0.5977083333333333,0.2423036034890788,0,0.195,0.016441600004327483,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,2.0,1,channel_spike_score,1200,240,0.2,0.49812717013888885,0.19656962276164544,0,0.1359261751974741,0.0005145000031916425,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,2.0,1,privsaf_mixture,1200,240,0.2,0.5174131944444444,0.21774151568759517,0,0.23303030303030303,0.01168179999513086,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,2.0,1,privsaf_hmm,1200,240,0.2,0.5150217013888889,0.1896194545976296,0,0.24776512032852233,0.3685555999982171,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,2.0,1,channel_window_glr,1200,240,0.2,0.5024609375,0.2027126743436082,0,0.1675,0.016067699994891882,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,2.0,1,channel_spike_score,1200,240,0.2,0.5256575520833333,0.20990566037735853,0,0.06867279713380839,0.000538699998287484,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,2.0,1,privsaf_mixture,1200,240,0.2,0.4515625,0.1861052338530067,3,0.6233333333333333,0.01137130000279285,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,2.0,1,privsaf_hmm,1200,240,0.2,0.345078125,0.1447158680697223,0,0.43383861710837057,0.3732690000033472,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,2.0,2,channel_window_glr,1200,240,0.2,0.7511458333333334,0.487789039938752,0,0.1625,0.015263900000718422,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,2.0,2,channel_spike_score,1200,240,0.2,0.4812586805555555,0.20011960680852442,0,0.13878449938818302,0.0006381999992299825,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,2.0,2,privsaf_mixture,1200,240,0.2,0.5518532986111111,0.2526356707161077,0,0.2818181818181818,0.013443599993479438,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,scale,2.0,2,privsaf_hmm,1200,240,0.2,0.6130121527777778,0.4987103422365896,0,0.2345489212546949,0.36887799999385606,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,2.0,2,channel_window_glr,1200,240,0.2,0.7434895833333334,0.5171787969960591,26,0.1525,0.014762099992367439,,48.0,,1.7,
