panel,station_id,label_code,label,epsilon,seed,method,calibration,sample_rule,n_rows,positive_rows,fault_rate,normalization_p01,normalization_p99,auroc,auprc,precision_at_k,estimated_bucket,estimated_fault_rate,runtime_sec,selected_by_auprc
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,2.0,0,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.4217359334468287,0.0016694310196784996,0.0,0,1.0,0.1032820139953401,0
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,2.0,0,privsaf_mixture,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.5860479037100673,0.0024864637064496904,0.0,15,0.01,0.0078081070096232,1
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,2.0,0,privsaf_hmm,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.29780677049078874,0.001028681242389821,0.0,28,0.1469448538725341,0.44290412502596155,0
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,2.0,1,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.47402543820359866,0.0024264681665227884,0.029850746268656716,0,1.0,0.10269308101851493,1
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,2.0,1,privsaf_mixture,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.5347804165622096,0.0018608969764472188,0.0,11,0.01,0.007944421988213435,0
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,2.0,1,privsaf_hmm,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.2859785687487784,0.001008986129059761,0.0,28,0.14372407887292504,0.44328097498510033,0
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,2.0,2,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.4248355523667767,0.0016240399799680428,0.0,0,1.0,0.10344697698019445,1
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,2.0,2,privsaf_mixture,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.43980113488359734,0.0015452658594654657,0.0,7,0.01,0.008139594021486118,0
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,2.0,2,privsaf_hmm,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.2742713448010492,0.0009908553063782857,0.0,28,0.13600471572108946,0.4419973650074098,0
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,4.0,0,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.2580771034139864,0.0010192535318038522,0.0,22,1.0,0.10297346700099297,0
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,4.0,0,privsaf_mixture,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.2584739525368449,0.0016016866453617913,0.0,5,0.01,0.008105409011477605,1
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,4.0,0,privsaf_hmm,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.25868653779384754,0.0009655379577473269,0.0,30,0.06213921982627425,0.43299086700426415,0
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,4.0,1,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.26627841885519343,0.001027961650367507,0.0,22,1.0,0.10332950600422919,0
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,4.0,1,privsaf_mixture,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.2699752345168528,0.0010414896572083544,0.0,31,0.01,0.007889121014159173,0
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,4.0,1,privsaf_hmm,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.31509785390288003,0.0010506048022376933,0.0,30,0.06430944130253416,0.43162998399930075,1
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,4.0,2,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.21080380653482883,0.0009504663216323571,0.0,22,1.0,0.10307312000077218,1
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,4.0,2,privsaf_mixture,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.20873739392153018,0.0009390455846088601,0.0,7,0.01,0.0077671750041190535,0
hadisd_multistation_streak_pmldp,025550-99999,DSS,dew point straight string,4.0,2,privsaf_hmm,all_nonflagged_nonlabel_rows,full,42754,67,0.0015671048322963934,-16.8,14.0,0.22280193662371955,0.0009232025396865216,0.0,30,0.06444241015304396,0.43206487299175933,0
hadisd_multistation_streak_pmldp,085944-99999,TSS,temperature straight string,2.0,0,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,stratified_cap_50000,50000,228,0.00456,19.0,32.0,0.5806665676185159,0.0061057826776440656,0.0,0,1.0,0.12049319400102831,0
hadisd_multistation_streak_pmldp,085944-99999,TSS,temperature straight string,2.0,0,privsaf_mixture,all_nonflagged_nonlabel_rows,stratified_cap_50000,50000,228,0.00456,19.0,32.0,0.4605662787222013,0.006159388174756078,0.03070175438596491,15,0.02,0.008556872024200857,0
hadisd_multistation_streak_pmldp,085944-99999,TSS,temperature straight string,2.0,0,privsaf_hmm,all_nonflagged_nonlabel_rows,stratified_cap_50000,50000,228,0.00456,19.0,32.0,0.7611658284584724,0.026497387898026765,0.05263157894736842,6,0.08987877377545417,0.515883510990534,1
hadisd_multistation_streak_pmldp,085944-99999,TSS,temperature straight string,2.0,1,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,stratified_cap_50000,50000,228,0.00456,19.0,32.0,0.5876488454016984,0.006542805484089919,0.008771929824561403,0,1.0,0.12063958801445551,0
hadisd_multistation_streak_pmldp,085944-99999,TSS,temperature straight string,2.0,1,privsaf_mixture,all_nonflagged_nonlabel_rows,stratified_cap_50000,50000,228,0.00456,19.0,32.0,0.4379189719154432,0.005883704657932771,0.03508771929824561,16,0.02,0.00839552900288254,0
