panel,station_id,label_code,method,runs,epsilons,seeds,sample_rule,n_rows,positive_rows,auroc_mean,auroc_std,auprc_mean,auprc_std,precision_at_k_mean,selected_runs,runtime_sec_mean,selected_by_case_mean_auprc
hadisd_multistation_streak_pmldp,718433-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,69,0.4581810821639176,0.1152258414297117,0.001496452556381583,0.00046288501899452114,0.0,2,0.008381604493479244,0
hadisd_multistation_streak_pmldp,718433-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,69,0.29888758564113166,0.0809806852249374,0.0009464557480753617,0.00011502777474861748,0.0,1,0.1202747704955982,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,privsaf_hmm,6,"2.0,4.0","0,1,2",full,37912,54,0.606589748305722,0.07106608943025368,0.003045872064658794,0.001460250930372086,0.0,2,0.3886820338375401,1
hadisd_multistation_streak_pmldp,718436-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",full,37912,54,0.6117053965141995,0.10626601099615868,0.0026301079607705877,0.0009781772544535127,0.0,4,0.007582045834472713,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",full,37912,54,0.5285593289152642,0.02326864380086151,0.001529198732196652,0.0001036886307124059,0.0,0,0.09151372483271795,0
hadisd_multistation_streak_pmldp,718915-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,126,0.544523018111461,0.016031170111105306,0.005356719341118504,0.0009417219466662685,0.006613756613756613,6,0.5107572303386405,1
hadisd_multistation_streak_pmldp,718915-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,126,0.5113514363073252,0.037056785330964785,0.0025556274325603677,0.00021971322322528045,0.0,0,0.008404288673773408,0
hadisd_multistation_streak_pmldp,718915-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,126,0.5079135665262705,0.021145390343738624,0.0025290752304205125,0.0001524446945624245,0.0,0,0.12053622099726151,0
hadisd_multistation_streak_pmldp,722561-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,40,0.6096540565785963,0.13440799525862998,0.007268066141128818,0.009594259840353024,0.016666666666666666,5,0.5104778403328964,1
hadisd_multistation_streak_pmldp,722561-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,40,0.6229981068187883,0.06360091562537362,0.0011066826562071558,0.00022392527617267865,0.0,1,0.12067402282749147,0
hadisd_multistation_streak_pmldp,722561-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,40,0.3939162580064051,0.036581904917947335,0.000645546133400041,4.607915532107635e-05,0.0,0,0.008464950001022467,0
hadisd_multistation_streak_pmldp,723490-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",full,48953,848,0.5232008021466407,0.046515367169502844,0.018972402687658114,0.0035883759957802087,0.002161949685534591,5,0.008387255157382848,1
hadisd_multistation_streak_pmldp,723490-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",full,48953,848,0.4611791190359924,0.03902188278313243,0.014614022059090211,0.0014315672954776332,0.007468553459119498,1,0.11806955966070139,0
hadisd_multistation_streak_pmldp,723490-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",full,48953,848,0.4115113509559474,0.023961543615808448,0.014062254282785997,0.0007573765846042153,0.012185534591194968,0,0.49970130549627356,0
hadisd_multistation_streak_pmldp,723490-99999,TSS,privsaf_hmm,6,"2.0,4.0","0,1,2",full,49048,350,0.6351271490566739,0.0462198670110983,0.012592157742244295,0.0024241985213802166,0.015238095238095238,4,0.5024289141632229,1
hadisd_multistation_streak_pmldp,723490-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",full,49048,350,0.6149731679603543,0.048492175333980016,0.010993352557137225,0.0031720985559713275,0.0,2,0.008402228660997935,0
hadisd_multistation_streak_pmldp,723490-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",full,49048,350,0.541751220838247,0.014260563822327089,0.007137824118638266,0.00017945353944832945,0.0,0,0.1187040973357701,0
hadisd_multistation_streak_pmldp,724064-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",full,38647,71,0.5254261510233807,0.07758631706911298,0.001950939113452987,0.00039738150565968294,0.0,6,0.007672765326181737,1
hadisd_multistation_streak_pmldp,724064-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",full,38647,71,0.4218117750120243,0.07468725580028299,0.0014752448252865638,0.0001986799108654089,0.0,0,0.09318543900250613,0
hadisd_multistation_streak_pmldp,724064-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",full,38647,71,0.2850891989570494,0.03736467206573885,0.0011807136713014082,5.648392704061292e-05,0.0,0,0.3969129635030792,0
hadisd_multistation_streak_pmldp,724064-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",full,40729,71,0.5006617376550117,0.1347411338565291,0.001869627895869713,0.0007367201541281826,0.0,2,0.008048647825489752,1
hadisd_multistation_streak_pmldp,724064-99999,TSS,privsaf_hmm,6,"2.0,4.0","0,1,2",full,40729,71,0.4794887596687079,0.05167555686378283,0.0015902114101824106,0.00018753071531088682,0.0,2,0.4163243504978406,0
hadisd_multistation_streak_pmldp,724064-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",full,40729,71,0.46963584596763525,0.05514777721397981,0.001518248436139772,0.00013228013137099408,0.0,2,0.0983624896616675,0
hadisd_multistation_streak_pmldp,726069-99999,TSS,privsaf_hmm,6,"2.0,4.0","0,1,2",full,35938,67,0.5371816033434345,0.20516057251111813,0.002505619465214635,0.0013547696469043986,0.0,3,0.36839811483514495,1
hadisd_multistation_streak_pmldp,726069-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",full,35938,67,0.4174705422457005,0.13815236767766106,0.0017895780587366369,0.0008638173874714001,0.0,2,0.007520744834134045,0
hadisd_multistation_streak_pmldp,726069-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",full,35938,67,0.4269752336696823,0.05559665467833215,0.001650279577546309,0.00030050571800834154,0.0,1,0.0868987214974671,0
hadisd_multistation_streak_pmldp,726987-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,46,0.7094225963248507,0.04645234838082335,0.0039101744771542395,0.0020760522813205572,0.0,5,0.12092454533558339,1
hadisd_multistation_streak_pmldp,726987-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,46,0.6401878133680087,0.0673151340124525,0.001484961122520467,0.0004937502201098339,0.0,1,0.008383032162479745,0
hadisd_multistation_streak_pmldp,726987-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,46,0.474301864962142,0.10229222745981395,0.0008713036920112838,0.00021266065145808145,0.0,0,0.5120683963323245,0
hadisd_multistation_streak_pmldp,746950-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,138,0.49341295502155996,0.056534434631794694,0.004776000168865282,0.001384022386123633,0.012077294685990338,6,0.5109362860045318,1
hadisd_multistation_streak_pmldp,746950-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,138,0.48590646415992195,0.06442661950294475,0.0026101970074813292,0.00034928903511460114,0.0,0,0.008418128326108368,0
hadisd_multistation_streak_pmldp,746950-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,138,0.4424812240237161,0.03365311314134047,0.002304316800719661,0.00027903511360074406,0.0,0,0.12070650332801354,0
hadisd_multistation_streak_pmldp,760051-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,90,0.510671467901482,0.057276204753000666,0.0017385118551454264,0.00027202367397443185,0.0,2,0.5105935398314614,1
hadisd_multistation_streak_pmldp,760051-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,90,0.5002694108654838,0.016859585883476098,0.0016699162763626789,4.580930422286532e-05,0.0,4,0.12045509632541022,0
hadisd_multistation_streak_pmldp,760051-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,90,0.42122694924938964,0.022214939846610635,0.0014334708892226541,7.96837202747451e-05,0.0,0,0.008508119339239784,0
hadisd_multistation_streak_pmldp,767501-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,82,0.4697077801089722,0.05546575574656541,0.0016071243212464257,0.0004045649348022237,0.0,2,0.008499334173393436,1
hadisd_multistation_streak_pmldp,767501-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,82,0.45728647420794494,0.030935031762626214,0.0014592269557388222,8.743097923034864e-05,0.0,3,0.1213790940043206,0
hadisd_multistation_streak_pmldp,767501-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,82,0.42626354375647607,0.04233622703094789,0.0013590155778458483,0.00011887111005899098,0.0,1,0.5122173989948351,0
hadisd_multistation_streak_pmldp,767503-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,102,0.7333519857633756,0.025400864246336318,0.011101760948991042,0.004585948505862655,0.024509803921568627,6,0.5121204479995262,1
hadisd_multistation_streak_pmldp,767503-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,102,0.43678173735859066,0.07496048883976571,0.0027784152577433915,0.0019020494268384791,0.006535947712418301,0,0.008565246496194353,0
hadisd_multistation_streak_pmldp,767503-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,102,0.5585014180562334,0.020299818698733464,0.002703649850942682,0.00016077483362685288,0.004901960784313725,0,0.12109536966697003,0
hadisd_multistation_streak_pmldp,782560-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",full,22923,153,0.3846920708458077,0.07438247778520171,0.004907190962741933,0.0007141896574647149,0.0,4,0.00664660865732003,1
hadisd_multistation_streak_pmldp,782560-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",full,22923,153,0.3660104167563673,0.0583129416386011,0.004843668088159502,0.0005775377761159476,0.0,2,0.05530958900150532,0
hadisd_multistation_streak_pmldp,782560-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",full,22923,153,0.30751930597057053,0.035682779395152034,0.004362633567891403,0.00021374018264034398,0.0,0,0.23419317749600546,0
hadisd_multistation_streak_pmldp,783460-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,420,0.5298197998104714,0.026569921683980532,0.00930096058366476,0.0012105035177291327,0.0,5,0.008487292502347069,1
hadisd_multistation_streak_pmldp,783460-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,420,0.3918707740256248,0.05456225917454155,0.006486243431300422,0.0008922433124441848,0.0035714285714285713,1,0.12071279516870466,0
hadisd_multistation_streak_pmldp,783460-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,420,0.36078084481069556,0.06784709434965698,0.0060297682632101945,0.0007160672765771885,0.0,0,0.5105503726711808,0
hadisd_multistation_streak_pmldp,783830-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",full,40586,141,0.545446812602235,0.025599073460733764,0.003935760351350557,0.0005436634621269367,0.0,5,0.007831712001158545,1
hadisd_multistation_streak_pmldp,783830-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",full,40586,141,0.48286315040680705,0.01653201390934319,0.0031486680458457654,0.00022875690830875678,0.0,1,0.09831351050039909,0
hadisd_multistation_streak_pmldp,783830-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",full,40586,141,0.45945397055862275,0.020627880365442806,0.003146031553917123,0.00036422556233363325,0.002364066193853428,0,0.41354348350917763,0
hadisd_multistation_streak_pmldp,783830-99999,TSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,126,0.9061185245018505,0.011173120953757477,0.018042373976207986,0.005053001704578142,0.015873015873015872,6,0.5096035605044259,1
hadisd_multistation_streak_pmldp,783830-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,126,0.7895985184251616,0.02113286762838396,0.007159876074940623,0.0006285937632850687,0.009259259259259259,0,0.1203836403292371,0
hadisd_multistation_streak_pmldp,783830-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,126,0.4059772425453943,0.07189475328413195,0.0021320144323232347,0.00024276977912451574,0.003968253968253968,0,0.008477849837314958,0
hadisd_multistation_streak_pmldp,784865-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,30,0.566799412981122,0.04628631472596953,0.0007844431757730382,9.096660818676485e-05,0.0,6,0.008409696335244613,1
hadisd_multistation_streak_pmldp,784865-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,30,0.3783932581771285,0.08046828630563234,0.0004878844540210929,7.898912898084898e-05,0.0,0,0.12060386766097508,0
hadisd_multistation_streak_pmldp,784865-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,30,0.3261036621973184,0.08840040862854588,0.0004473832017190164,9.063771408204648e-05,0.0,0,0.5104667790001258,0
hadisd_multistation_streak_pmldp,786372-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,35,0.4351311155904371,0.07632907804301747,0.0010405569244190812,0.0004685657144394142,0.0,4,0.008406262165711572,1
hadisd_multistation_streak_pmldp,786372-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,35,0.3925840945804921,0.049879393152026524,0.0008001943479635167,0.0005886968753590728,0.0047619047619047615,2,0.12087617532718771,0
hadisd_multistation_streak_pmldp,786372-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,35,0.3706394476133293,0.07702428570199547,0.0005291914498529092,7.046124179289831e-05,0.0,0,0.5110469258312756,0
hadisd_multistation_streak_pmldp,788461-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,92,0.43265810177683456,0.045234487408216076,0.001924111262069987,0.00045181949208637307,0.005434782608695652,3,0.12065335166698787,1
hadisd_multistation_streak_pmldp,788461-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,92,0.4015799941457499,0.03662110374971151,0.0018088932571217412,0.0003183488406439777,0.005434782608695652,3,0.008459201165048095,0
hadisd_multistation_streak_pmldp,788461-99999,TSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,92,0.39226452034061515,0.03708843182752737,0.0014290815559345582,0.0001440343926731641,0.0,0,0.5128125360060949,0
