panel,station_id,label_code,label,epsilon,seed,method,calibration,sample_rule,n_rows,positive_rows,fault_rate,normalization_p01,normalization_p99,auroc,auprc,precision_at_k,estimated_bucket,estimated_fault_rate,runtime_sec,selected_by_auprc
hadisd_multistation_streak_pmldp,701045-26649,DSS,dew point straight string,4.0,1,privsaf_hmm,all_nonflagged_nonlabel_rows,full,58610,469,0.008002047432178808,-34.0,12.0,0.45336828940482127,0.0076400733078065,0.010660980810234541,30,0.11005215073066753,0.6003780119935982,0
hadisd_multistation_streak_pmldp,701045-26649,DSS,dew point straight string,4.0,2,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,58610,469,0.008002047432178808,-34.0,12.0,0.38732527266538896,0.006011679194245715,0.006396588486140725,22,1.0,0.1405950659827795,0
hadisd_multistation_streak_pmldp,701045-26649,DSS,dew point straight string,4.0,2,privsaf_mixture,all_nonflagged_nonlabel_rows,full,58610,469,0.008002047432178808,-34.0,12.0,0.47571391861905893,0.008156374905115806,0.0,24,0.01,0.009067664999747649,1
hadisd_multistation_streak_pmldp,701045-26649,DSS,dew point straight string,4.0,2,privsaf_hmm,all_nonflagged_nonlabel_rows,full,58610,469,0.008002047432178808,-34.0,12.0,0.4419768587716451,0.0070730871259077404,0.0042643923240938165,30,0.11368227182610946,0.5970205139892641,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,2.0,0,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.5535111224595614,0.001704240911442492,0.0,0,1.0,0.09054898700560443,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,2.0,0,privsaf_mixture,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.6518258775971809,0.002360724721726299,0.0,14,0.01,0.007672334992093965,1
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,2.0,0,privsaf_hmm,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.6230783453959533,0.0018997383959401721,0.0,6,0.1673958532877576,0.39055906899739057,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,2.0,1,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.49862693535100955,0.0014641074934851723,0.0,0,1.0,0.09111886500613764,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,2.0,1,privsaf_mixture,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.6432961965081992,0.003214609567357604,0.0,16,0.02,0.007446771982358769,1
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,2.0,1,privsaf_hmm,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.5640893944819139,0.001635909292198759,0.0,6,0.1684187852360914,0.39151101000607014,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,2.0,2,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.5009966580770638,0.0014214847139348912,0.0,0,1.0,0.0912122979934793,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,2.0,2,privsaf_mixture,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.5942999962824043,0.0020894191284030307,0.0,14,0.02,0.007501386979129165,1
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,2.0,2,privsaf_hmm,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.5775612767397859,0.0019637318287589875,0.0,6,0.16832080379772754,0.394311292009661,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,4.0,0,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.5449163834445677,0.0015077623113890217,0.0,22,1.0,0.09067142201820388,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,4.0,0,privsaf_mixture,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.6758760318774054,0.003035985870151046,0.0,15,0.01,0.007549736998043954,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,4.0,0,privsaf_hmm,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.7439980394573875,0.004788149607847438,0.0,16,0.128762889837897,0.3883529859886039,1
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,4.0,1,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.5405484529910015,0.0014812055713805217,0.0,22,1.0,0.09056534199044108,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,4.0,1,privsaf_mixture,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.4068382728441369,0.001144137708640241,0.0,21,0.01,0.0076034349913243204,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,4.0,1,privsaf_hmm,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.5707840018157521,0.0048173069872928425,0.0,6,0.0995390640889367,0.3882663889962714,1
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,4.0,2,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.5327564211683816,0.0015963913915478124,0.0,22,1.0,0.09042615699581802,0
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,4.0,2,privsaf_mixture,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.6980960039758708,0.003935770768345306,0.0,15,0.01,0.007587613014038652,1
hadisd_multistation_streak_pmldp,718436-99999,TSS,temperature straight string,4.0,2,privsaf_hmm,all_nonflagged_nonlabel_rows,full,37912,54,0.001424351128930154,-27.0,25.0,0.5600274319435395,0.0031703962759145657,0.0,7,0.10092064238265258,0.38698964499053545,0
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,2.0,0,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.4274573270330293,0.0157788512815261,0.019580419580419582,0,1.0,0.09073737898143008,0
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,2.0,0,privsaf_mixture,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.6748276161241412,0.03458808949858846,0.044755244755244755,17,0.04,0.007628255989402533,1
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,2.0,0,privsaf_hmm,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.5174246399177921,0.018169225215799892,0.0,25,0.03625196414184789,0.390716797002824,0
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,2.0,1,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.4491395735689199,0.016752625583394288,0.022377622377622378,0,1.0,0.09107394999591634,0
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,2.0,1,privsaf_mixture,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.6325340833504537,0.027747126768572154,0.011188811188811189,19,0.02,0.007648864004295319,1
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,2.0,1,privsaf_hmm,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.5111205299346445,0.0176877400409883,0.0,26,0.03365541143739597,0.3979319909994956,0
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,2.0,2,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.4564291796071161,0.018145536423516708,0.03076923076923077,0,1.0,0.09119193101651035,0
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,2.0,2,privsaf_mixture,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.6778925918595073,0.034307182275024585,0.04055944055944056,17,0.03,0.007536096993135288,1
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,2.0,2,privsaf_hmm,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.5460769264571832,0.019542749976304723,0.006993006993006993,25,0.03645220763231905,0.39938019201508723,0
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,4.0,0,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.3394624898169664,0.013435494867117486,0.015384615384615385,12,1.0,0.0911098099895753,0
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,4.0,0,privsaf_mixture,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.25732885461388605,0.011595043494502286,0.0013986013986013986,11,0.02,0.00753309900755994,0
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,4.0,0,privsaf_hmm,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.9811791624241273,0.5512171162909076,0.5230769230769231,17,0.06005543023778526,0.3861729269847274,1
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,4.0,1,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.3547641573743942,0.013550594979031081,0.011188811188811189,12,1.0,0.09183340100571513,0
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,4.0,1,privsaf_mixture,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.5880445458188623,0.03144200742652673,0.008391608391608392,19,0.03,0.007370294013526291,0
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,4.0,1,privsaf_hmm,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.9806038421538716,0.5719379192946931,0.544055944055944,17,0.05746365738233756,0.3866093929973431,1
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,4.0,2,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.3455670893368944,0.013634347907065187,0.01818181818181818,12,1.0,0.09114512702217326,0
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,4.0,2,privsaf_mixture,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.5601271090475667,0.029246189826470263,0.002797202797202797,19,0.02,0.007773129997076467,0
hadisd_multistation_streak_pmldp,718436-99999,WSS,wind speed straight string,4.0,2,privsaf_hmm,all_nonflagged_nonlabel_rows,full,37953,715,0.018839090453982556,0.0,9.3,0.9819698052632152,0.5256091279332695,0.5160839160839161,17,0.061231925744911674,0.38953716700780205,1
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,2.0,0,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.45446856032751715,0.004581005630624379,0.0,0,1.0,0.11628476399346255,0
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,2.0,0,privsaf_mixture,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.6432595762334747,0.007359541788825543,0.0,6,0.02,0.008381285995710641,1
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,2.0,0,privsaf_hmm,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.28887836366266917,0.003280304691225769,0.0,21,0.006921661515004388,0.5006631889846176,0
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,2.0,1,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.42221011157154825,0.004173695389124699,0.0,0,1.0,0.11607546798768453,0
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,2.0,1,privsaf_mixture,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.5657787625670827,0.006293700806353823,0.0,2,0.02,0.008148733002599329,1
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,2.0,1,privsaf_hmm,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.2392017030944912,0.0030982053487879388,0.0,24,0.006686826151966205,0.5062293150112964,0
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,2.0,2,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.4387616523509479,0.00422683479191791,0.0,0,1.0,0.1163529840123374,0
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,2.0,2,privsaf_mixture,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.6668109319913504,0.007778155508916484,0.0,6,0.04,0.00838835199829191,1
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,2.0,2,privsaf_hmm,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.2966693552477176,0.003327267710148844,0.0,24,0.0065313910240397425,0.5085340030200314,0
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,4.0,0,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.3782112212026532,0.003728704904245941,0.00796812749003984,9,1.0,0.11532650599838234,0
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,4.0,0,privsaf_mixture,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.7879744642074659,0.012523268509753455,0.00796812749003984,6,0.06,0.00821050099330023,0
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,4.0,0,privsaf_hmm,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.9963179969664439,0.5564103235127789,0.5816733067729084,7,0.02270536748156568,0.48847866198047996,1
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,4.0,1,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.3877571780507198,0.003853550823460514,0.00796812749003984,9,1.0,0.11588132500764914,0
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,4.0,1,privsaf_mixture,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.7940139768031651,0.012222105296950142,0.00796812749003984,6,0.05,0.008624210022389889,0
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,4.0,1,privsaf_hmm,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.9931032376110492,0.6280270453658684,0.6254980079681275,7,0.022416481767679526,0.49557394001749344,1
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,4.0,2,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.40713758089296254,0.003878074708557351,0.0,9,1.0,0.11598326999228448,0
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,4.0,2,privsaf_mixture,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.7975363998098487,0.012569513036883468,0.0,6,0.06,0.00829847899149172,0
hadisd_multistation_streak_pmldp,727795-99999,WSS,wind speed straight string,4.0,2,privsaf_hmm,all_nonflagged_nonlabel_rows,full,48248,251,0.005202288177748301,0.0,6.7,0.9893765770719236,0.534468301599208,0.5099601593625498,7,0.02228501035872545,0.4921071580029093,1
hadisd_multistation_streak_pmldp,784575-99999,WSS,wind speed straight string,2.0,0,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,84574,733,0.008666966207108568,0.0,9.3,0.4759927487638892,0.009239812581856752,0.019099590723055934,0,1.0,0.20150008701602928,0
hadisd_multistation_streak_pmldp,784575-99999,WSS,wind speed straight string,2.0,0,privsaf_mixture,all_nonflagged_nonlabel_rows,full,84574,733,0.008666966207108568,0.0,9.3,0.5365743052939501,0.009793222884898804,0.01637107776261937,12,0.02,0.010836895002285019,0
hadisd_multistation_streak_pmldp,784575-99999,WSS,wind speed straight string,2.0,0,privsaf_hmm,all_nonflagged_nonlabel_rows,full,84574,733,0.008666966207108568,0.0,9.3,0.5852445022250508,0.010543823267333661,0.0068212824010914054,26,0.01997896506830955,0.891281218995573,1
hadisd_multistation_streak_pmldp,784575-99999,WSS,wind speed straight string,2.0,1,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,84574,733,0.008666966207108568,0.0,9.3,0.4401613881196189,0.00937241179255539,0.013642564802182811,0,1.0,0.20214673699229024,0
hadisd_multistation_streak_pmldp,784575-99999,WSS,wind speed straight string,2.0,1,privsaf_mixture,all_nonflagged_nonlabel_rows,full,84574,733,0.008666966207108568,0.0,9.3,0.5681904175370736,0.010388262146338725,0.009549795361527967,13,0.02,0.01079339999705553,1
hadisd_multistation_streak_pmldp,784575-99999,WSS,wind speed straight string,2.0,1,privsaf_hmm,all_nonflagged_nonlabel_rows,full,84574,733,0.008666966207108568,0.0,9.3,0.4600303084577377,0.007550910120107996,0.0,28,0.017847033442055796,0.8971408049983438,0
hadisd_multistation_streak_pmldp,784575-99999,WSS,wind speed straight string,2.0,2,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,84574,733,0.008666966207108568,0.0,9.3,0.4584401891887446,0.008399208876713764,0.01637107776261937,0,1.0,0.2021391460148152,0
hadisd_multistation_streak_pmldp,784575-99999,WSS,wind speed straight string,2.0,2,privsaf_mixture,all_nonflagged_nonlabel_rows,full,84574,733,0.008666966207108568,0.0,9.3,0.671748437034546,0.01629205257303879,0.034106412005457026,18,0.02,0.010725756990723312,1
hadisd_multistation_streak_pmldp,784575-99999,WSS,wind speed straight string,2.0,2,privsaf_hmm,all_nonflagged_nonlabel_rows,full,84574,733,0.008666966207108568,0.0,9.3,0.4969797879449363,0.008777162596253633,0.0,28,0.017071778316107098,0.8849262889998499,0
hadisd_multistation_streak_pmldp,784575-99999,WSS,wind speed straight string,4.0,0,pm_column_likelihood_scan,all_nonflagged_nonlabel_rows,full,84574,733,0.008666966207108568,0.0,9.3,0.515063252401703,0.008666767587220302,0.010914051841746248,0,1.0,0.2018183850159403,1
