panel,method,cases,auroc_mean,auroc_std,auprc_mean,auprc_std,runtime_sec_mean
wsn_labeled_stuck_pmldp,pm_window_glr,30,0.6337368503384934,0.1111772342714535,0.46262465696106475,0.15938166272120896,0.11851816666458034
wsn_labeled_stuck_pmldp,pm_column_likelihood_scan,30,0.5849096337709686,0.05417046926225979,0.3544891312142975,0.13454255320505715,0.001853656665965294
wsn_labeled_stuck_pmldp,privsaf_hmm,30,0.4781385420691937,0.028326017541644103,0.29610590525842456,0.13648893534475737,2.762388620003185
wsn_labeled_stuck_pmldp,generic_pm_hmm,30,0.47643551471448325,0.024873393241394225,0.2902660580486802,0.13750134424827512,0.7027424366674192
wsn_labeled_stuck_pmldp,privsaf_mixture,30,0.4518008843646702,0.015714622849120355,0.2766754560130431,0.13597255823560678,0.04621328666738312
wsn_labeled_stuck_pmldp,pm_llr_cusum,30,0.4904159472049218,0.049989161477335,0.27632873591247636,0.1451765554241534,0.022055753328216573
