panel,method,cases,years,auroc_mean,auroc_std,auprc_mean,auprc_std,recall_at_5pct_fpr_mean,precision_at_k_mean,runtime_sec_mean
iors_real_stuck_qc_pmldp,pm_llr_cusum,48,8,0.8103838777416418,0.14471184583737476,0.4525517436241418,0.2744771956838496,0.4890020605004573,0.459741530534342,0.12114035416743718
iors_real_stuck_qc_pmldp,pm_window_glr,48,8,0.7738270911152082,0.14751004297496148,0.41989497279423443,0.32939014110288745,0.437539070274697,0.40499143157314754,0.653626308332908
iors_real_stuck_qc_pmldp,privsaf_hmm_global,48,8,0.6778582483798448,0.1711767778290793,0.27187187794014117,0.27285562472455827,0.2710035527445703,0.2681662301167731,0.7331877187480131
iors_real_stuck_qc_pmldp,generic_pm_hmm,48,8,0.6720027962571056,0.17651804590575312,0.2673982032277235,0.2704390911558365,0.2676875697390046,0.27147573766621336,3.7793547208329983
iors_real_stuck_qc_pmldp,privsaf_hmm_scan,48,8,0.6495340409602314,0.12116763513002259,0.2044378949233817,0.18451638835357945,0.21431542069905749,0.2192178241546454,0.7084107916659074
iors_real_stuck_qc_pmldp,privsaf_mixture,48,8,0.558591927294631,0.058139606412691114,0.09491851741273272,0.0844089567274112,0.08569136527780839,0.10603937418172392,0.013280595834658016
iors_real_stuck_qc_pmldp,pm_column_likelihood_scan,48,8,0.5327594885252548,0.046830046472383424,0.08266563493528518,0.07142951731398067,0.06872556765680686,0.08788025537253889,0.006361366666775818
