semantic_layer,dataset,epsilon,stuck_value_type,TV_sep,KL_sep,selected_action,selected_method,validation_AUPRC,validation_lift,test_AUPRC,test_lift,prevalence,abstain_flag,separation_screen_pass,gate_stage,candidate_bucket_source,evidence_file,ungated_privsaf_validation_AUPRC,ungated_privsaf_validation_lift,ungated_privsaf_test_AUPRC,ungated_privsaf_test_lift,tv_threshold,kl_threshold,utility_lift_threshold,threshold_source,test_label_use
controlled_tail_segment,beijing_air,2.0,tail_q95,0.5564000589473255,0.8205637763604947,use_privsaf,privsaf_hmm,0.9981885896701982,4.990942948350991,0.9957820153027648,4.978910076513824,0.2,0,1,separation_pass_privsaf_validation_selected,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.9981885896701982,4.990942948350991,0.9957820153027648,4.978910076513824,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
controlled_tail_segment,bike_sharing,2.0,tail_q95,0.5564936110518022,0.7926081947338566,use_privsaf,privsaf_hmm,0.9793843865764004,4.896921932882002,0.9765019655996443,4.882509827998221,0.2,0,1,separation_pass_privsaf_validation_selected,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.9793843865764004,4.896921932882002,0.9765019655996443,4.882509827998221,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
controlled_tail_segment,household_power,2.0,tail_q95,0.556056384659096,0.8226680591323423,use_privsaf,privsaf_hmm,0.9970563174830892,4.985281587415446,0.9969645138887818,4.984822569443909,0.2,0,1,separation_pass_privsaf_validation_selected,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.9970563174830892,4.985281587415446,0.9969645138887818,4.984822569443909,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
controlled_tail_segment,nab,2.0,tail_q95,0.34833697308240497,0.36981323776856045,route_non_privsaf,ldp_distribution_surprise,0.2758613293331886,1.3793066466659427,0.23563472471061764,1.1781736235530882,0.2,0,1,separation_pass_validation_route,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.1757460044010651,0.8787300220053255,0.16962358749883566,0.8481179374941783,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
controlled_tail_segment,air_quality,4.0,tail_q05,0.6407238085550122,1.0143295973694786,use_privsaf,privsaf_hmm,0.8303310870653201,4.149348960084752,0.7557920931437117,3.7768610432376035,0.2001111728738188,0,1,separation_pass_privsaf_validation_selected,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.8303310870653201,4.149348960084752,0.7557920931437117,3.7768610432376035,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
controlled_tail_segment,beijing_air,4.0,tail_q05,0.5909841688235093,0.8955048149596172,use_privsaf,privsaf_hmm,0.7994950847667154,3.997475423833577,0.7818203511241419,3.9091017556207097,0.2,0,1,separation_pass_privsaf_validation_selected,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.7994950847667154,3.997475423833577,0.7818203511241419,3.9091017556207097,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
controlled_tail_segment,bike_sharing,4.0,tail_q05,0.5742220343185106,0.8158211707375334,use_privsaf,privsaf_hmm,0.9970353236292484,4.985176618146242,0.9954548187452494,4.977274093726247,0.2,0,1,separation_pass_privsaf_validation_selected,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.9970353236292484,4.985176618146242,0.9954548187452494,4.977274093726247,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
controlled_tail_segment,household_power,4.0,tail_q05,0.48042388567503075,0.5796662991464747,use_privsaf,privsaf_hmm,0.9952191723031892,4.976095861515946,0.9952293595586648,4.976146797793324,0.2,0,1,separation_pass_privsaf_validation_selected,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.9952191723031892,4.976095861515946,0.9952293595586648,4.976146797793324,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
controlled_tail_segment,nab,4.0,tail_q05,0.832039523708151,2.372925542739981,use_privsaf,privsaf_hmm,0.8814113929458157,4.407056964729079,0.9249599291336641,4.62479964566832,0.2,0,1,separation_pass_privsaf_validation_selected,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.8814113929458157,4.407056964729079,0.9249599291336641,4.62479964566832,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
controlled_tail_segment,air_quality,4.0,tail_q95,0.815165992328621,2.186170260106468,use_privsaf,privsaf_hmm,0.999141382534758,4.992931519944527,0.9975334429788144,4.984896288663575,0.2001111728738188,0,1,separation_pass_privsaf_validation_selected,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.999141382534758,4.992931519944527,0.9975334429788144,4.984896288663575,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
controlled_tail_segment,beijing_air,4.0,tail_q95,0.8282802385073404,2.335037039339302,use_privsaf,privsaf_hmm,0.9972816244602508,4.9864081223012535,0.9973567133752788,4.986783566876394,0.2,0,1,separation_pass_privsaf_validation_selected,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.9972816244602508,4.9864081223012535,0.9973567133752788,4.986783566876394,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
controlled_tail_segment,bike_sharing,4.0,tail_q95,0.8226682314768633,2.1980597003038436,use_privsaf,privsaf_hmm,0.9964546649158568,4.982273324579284,0.998402862016748,4.992014310083739,0.2,0,1,separation_pass_privsaf_validation_selected,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.9964546649158568,4.982273324579284,0.998402862016748,4.992014310083739,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
controlled_tail_segment,household_power,4.0,tail_q95,0.8261541287738775,2.3547806600879744,use_privsaf,privsaf_hmm,0.9990480479904726,4.995240239952363,0.9997642808696028,4.998821404348013,0.2,0,1,separation_pass_privsaf_validation_selected,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.9990480479904726,4.995240239952363,0.9997642808696028,4.998821404348013,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
controlled_tail_segment,nab,4.0,tail_q95,0.7037313564561477,1.3181296286024076,route_non_privsaf,ldp_distribution_surprise,0.3517928071884459,1.7589640359422294,0.39703676960140166,1.9851838480070083,0.2,0,1,separation_pass_validation_route,synthetic_audit_bucket,results/icde_revision_detection_runs.csv,0.2064380409494169,1.0321902047470843,0.21107861468502237,1.0553930734251118,0.1,0.03,2.0,fixed_diagnostic_thresholds_not_tuned_on_test_labels,final_reporting_and_false_accept_audit_only
