station_id,label_code,label,n_rows_full,positive_rows_full,fault_rate_full,negative_rows_full,eligible_for_pmldp,sample_rule,n_rows_sample,positive_rows_sample,fault_rate_sample,station_url
747550-99999,PSS,sea-level pressure straight string,27375,0,0.0,27375,0,full,27375,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_747550-99999.nc.gz
718432-99999,TSS,temperature straight string,54221,0,0.0,54221,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718432-99999.nc.gz
718432-99999,DSS,dew point straight string,54158,0,0.0,54158,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718432-99999.nc.gz
718432-99999,PSS,sea-level pressure straight string,53087,0,0.0,53087,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718432-99999.nc.gz
725385-99999,TSS,temperature straight string,50113,36,0.000718376469179654,50077,0,stratified_cap_50000,50000,36,0.00072,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_725385-99999.nc.gz
725385-99999,DSS,dew point straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_725385-99999.nc.gz
725385-99999,PSS,sea-level pressure straight string,46319,15,0.0003238411882812669,46304,0,full,46319,15,0.0003238411882812669,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_725385-99999.nc.gz
725215-99999,TSS,temperature straight string,53340,14,0.00026246719160104987,53326,0,stratified_cap_50000,50000,13,0.00026,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_725215-99999.nc.gz
725215-99999,DSS,dew point straight string,11,0,0.0,11,0,full,11,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_725215-99999.nc.gz
725215-99999,PSS,sea-level pressure straight string,54838,0,0.0,54838,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_725215-99999.nc.gz
786372-99999,TSS,temperature straight string,76490,0,0.0,76490,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_786372-99999.nc.gz
786372-99999,DSS,dew point straight string,76402,54,0.0007067877804245962,76348,1,stratified_cap_50000,50000,35,0.0007,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_786372-99999.nc.gz
786372-99999,PSS,sea-level pressure straight string,1,0,0.0,1,0,full,1,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_786372-99999.nc.gz
718433-99999,TSS,temperature straight string,53589,0,0.0,53589,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718433-99999.nc.gz
718433-99999,DSS,dew point straight string,53553,74,0.0013818086755177114,53479,1,stratified_cap_50000,50000,69,0.00138,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718433-99999.nc.gz
718433-99999,PSS,sea-level pressure straight string,53224,0,0.0,53224,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718433-99999.nc.gz
718443-99999,TSS,temperature straight string,54835,34,0.0006200419440138598,54801,0,stratified_cap_50000,50000,31,0.00062,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718443-99999.nc.gz
718443-99999,DSS,dew point straight string,54700,0,0.0,54700,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718443-99999.nc.gz
718443-99999,PSS,sea-level pressure straight string,44585,0,0.0,44585,0,full,44585,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718443-99999.nc.gz
767503-99999,TSS,temperature straight string,77871,0,0.0,77871,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_767503-99999.nc.gz
767503-99999,DSS,dew point straight string,77793,159,0.0020438856966565116,77634,1,stratified_cap_50000,50000,102,0.00204,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_767503-99999.nc.gz
767503-99999,PSS,sea-level pressure straight string,3,0,0.0,3,0,full,3,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_767503-99999.nc.gz
746300-99999,TSS,temperature straight string,39235,0,0.0,39235,0,full,39235,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_746300-99999.nc.gz
746300-99999,DSS,dew point straight string,39165,0,0.0,39165,0,full,39165,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_746300-99999.nc.gz
746300-99999,PSS,sea-level pressure straight string,2555,0,0.0,2555,0,full,2555,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_746300-99999.nc.gz
784575-99999,TSS,temperature straight string,84533,16,0.00018927519430281665,84517,0,stratified_cap_50000,50000,9,0.00018,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_784575-99999.nc.gz
784575-99999,DSS,dew point straight string,84464,26,0.0003078234514112521,84438,0,stratified_cap_50000,50000,15,0.0003,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_784575-99999.nc.gz
784575-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_784575-99999.nc.gz
725249-99999,TSS,temperature straight string,58347,0,0.0,58347,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_725249-99999.nc.gz
725249-99999,DSS,dew point straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_725249-99999.nc.gz
725249-99999,PSS,sea-level pressure straight string,57674,0,0.0,57674,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_725249-99999.nc.gz
718915-99999,TSS,temperature straight string,73675,24,0.000325755005089922,73651,0,stratified_cap_50000,50000,16,0.00032,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718915-99999.nc.gz
718915-99999,DSS,dew point straight string,73587,185,0.0025140310109122536,73402,1,stratified_cap_50000,50000,126,0.00252,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718915-99999.nc.gz
718915-99999,PSS,sea-level pressure straight string,58,0,0.0,58,0,full,58,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718915-99999.nc.gz
719035-99999,TSS,temperature straight string,53636,26,0.0004847490491460959,53610,0,stratified_cap_50000,50000,24,0.00048,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_719035-99999.nc.gz
719035-99999,DSS,dew point straight string,53587,0,0.0,53587,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_719035-99999.nc.gz
719035-99999,PSS,sea-level pressure straight string,53534,0,0.0,53534,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_719035-99999.nc.gz
726377-99999,TSS,temperature straight string,56932,0,0.0,56932,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_726377-99999.nc.gz
726377-99999,DSS,dew point straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_726377-99999.nc.gz
726377-99999,PSS,sea-level pressure straight string,43375,0,0.0,43375,0,full,43375,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_726377-99999.nc.gz
725896-99999,TSS,temperature straight string,41637,0,0.0,41637,0,full,41637,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_725896-99999.nc.gz
725896-99999,DSS,dew point straight string,41463,0,0.0,41463,0,full,41463,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_725896-99999.nc.gz
725896-99999,PSS,sea-level pressure straight string,41328,0,0.0,41328,0,full,41328,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_725896-99999.nc.gz
726407-99999,TSS,temperature straight string,58314,17,0.00029152519120622837,58297,0,stratified_cap_50000,50000,15,0.0003,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_726407-99999.nc.gz
726407-99999,DSS,dew point straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_726407-99999.nc.gz
726407-99999,PSS,sea-level pressure straight string,60860,0,0.0,60860,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_726407-99999.nc.gz
724289-99999,TSS,temperature straight string,61065,0,0.0,61065,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_724289-99999.nc.gz
724289-99999,DSS,dew point straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_724289-99999.nc.gz
724289-99999,PSS,sea-level pressure straight string,53258,0,0.0,53258,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_724289-99999.nc.gz
786445-99999,TSS,temperature straight string,78835,0,0.0,78835,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_786445-99999.nc.gz
786445-99999,DSS,dew point straight string,78698,19,0.00024142926122646064,78679,0,stratified_cap_50000,50000,12,0.00024,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_786445-99999.nc.gz
786445-99999,PSS,sea-level pressure straight string,474,0,0.0,474,0,full,474,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_786445-99999.nc.gz
718964-99999,TSS,temperature straight string,59681,32,0.0005361840451735058,59649,0,stratified_cap_50000,50000,27,0.00054,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718964-99999.nc.gz
718964-99999,DSS,dew point straight string,59550,18,0.00030226700251889167,59532,0,stratified_cap_50000,50000,15,0.0003,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718964-99999.nc.gz
718964-99999,PSS,sea-level pressure straight string,59268,0,0.0,59268,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718964-99999.nc.gz
784865-99999,TSS,temperature straight string,86216,0,0.0,86216,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_784865-99999.nc.gz
784865-99999,DSS,dew point straight string,86135,52,0.0006037034887095838,86083,1,stratified_cap_50000,50000,30,0.0006,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_784865-99999.nc.gz
784865-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_784865-99999.nc.gz
786310-99999,TSS,temperature straight string,78317,0,0.0,78317,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_786310-99999.nc.gz
786310-99999,DSS,dew point straight string,78276,0,0.0,78276,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_786310-99999.nc.gz
786310-99999,PSS,sea-level pressure straight string,10,0,0.0,10,0,full,10,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_786310-99999.nc.gz
726775-99999,TSS,temperature straight string,55229,0,0.0,55229,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_726775-99999.nc.gz
726775-99999,DSS,dew point straight string,55087,0,0.0,55087,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_726775-99999.nc.gz
726775-99999,PSS,sea-level pressure straight string,27,0,0.0,27,0,full,27,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_726775-99999.nc.gz
760051-99999,TSS,temperature straight string,76768,0,0.0,76768,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_760051-99999.nc.gz
760051-99999,DSS,dew point straight string,73050,132,0.0018069815195071869,72918,1,stratified_cap_50000,50000,90,0.0018,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_760051-99999.nc.gz
760051-99999,PSS,sea-level pressure straight string,169,0,0.0,169,0,full,169,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_760051-99999.nc.gz
710514-99999,TSS,temperature straight string,61001,0,0.0,61001,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_710514-99999.nc.gz
710514-99999,DSS,dew point straight string,60993,0,0.0,60993,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_710514-99999.nc.gz
710514-99999,PSS,sea-level pressure straight string,60742,0,0.0,60742,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_710514-99999.nc.gz
783210-99999,TSS,temperature straight string,39579,0,0.0,39579,0,full,39579,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_783210-99999.nc.gz
783210-99999,DSS,dew point straight string,39267,14,0.00035653347594672373,39253,0,full,39267,14,0.00035653347594672373,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_783210-99999.nc.gz
783210-99999,PSS,sea-level pressure straight string,39631,0,0.0,39631,0,full,39631,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_783210-99999.nc.gz
765752-99999,TSS,temperature straight string,64941,0,0.0,64941,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_765752-99999.nc.gz
765752-99999,DSS,dew point straight string,62141,0,0.0,62141,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_765752-99999.nc.gz
765752-99999,PSS,sea-level pressure straight string,1612,0,0.0,1612,0,full,1612,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_765752-99999.nc.gz
718431-99999,TSS,temperature straight string,60454,25,0.000413537565752473,60429,0,stratified_cap_50000,50000,21,0.00042,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718431-99999.nc.gz
718431-99999,DSS,dew point straight string,60158,61,0.0010139964759466739,60097,1,stratified_cap_50000,50000,51,0.00102,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718431-99999.nc.gz
718431-99999,PSS,sea-level pressure straight string,59774,0,0.0,59774,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718431-99999.nc.gz
718442-99999,TSS,temperature straight string,60600,0,0.0,60600,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718442-99999.nc.gz
718442-99999,DSS,dew point straight string,60566,45,0.0007429911171284219,60521,0,stratified_cap_50000,50000,37,0.00074,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718442-99999.nc.gz
718442-99999,PSS,sea-level pressure straight string,60312,0,0.0,60312,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718442-99999.nc.gz
764125-99999,TSS,temperature straight string,78614,0,0.0,78614,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_764125-99999.nc.gz
764125-99999,DSS,dew point straight string,74219,19,0.00025599913768711515,74200,0,stratified_cap_50000,50000,13,0.00026,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_764125-99999.nc.gz
764125-99999,PSS,sea-level pressure straight string,1771,0,0.0,1771,0,full,1771,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_764125-99999.nc.gz
785500-99999,TSS,temperature straight string,90600,0,0.0,90600,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_785500-99999.nc.gz
785500-99999,DSS,dew point straight string,89890,0,0.0,89890,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_785500-99999.nc.gz
785500-99999,PSS,sea-level pressure straight string,4276,0,0.0,4276,0,full,4276,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_785500-99999.nc.gz
701045-26649,TSS,temperature straight string,58914,24,0.00040737345961910584,58890,0,stratified_cap_50000,50000,20,0.0004,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_701045-26649.nc.gz
701045-26649,DSS,dew point straight string,58610,469,0.008002047432178808,58141,1,stratified_cap_50000,50000,400,0.008,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_701045-26649.nc.gz
701045-26649,PSS,sea-level pressure straight string,17,0,0.0,17,0,full,17,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_701045-26649.nc.gz
715700-99999,TSS,temperature straight string,41916,0,0.0,41916,0,full,41916,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_715700-99999.nc.gz
715700-99999,DSS,dew point straight string,41454,0,0.0,41454,0,full,41454,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_715700-99999.nc.gz
715700-99999,PSS,sea-level pressure straight string,41814,0,0.0,41814,0,full,41814,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_715700-99999.nc.gz
718275-99999,TSS,temperature straight string,85290,415,0.004865752139758471,84875,1,stratified_cap_50000,50000,243,0.00486,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718275-99999.nc.gz
718275-99999,DSS,dew point straight string,84336,0,0.0,84336,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718275-99999.nc.gz
718275-99999,PSS,sea-level pressure straight string,36104,0,0.0,36104,0,full,36104,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_718275-99999.nc.gz
720339-00121,TSS,temperature straight string,83404,13,0.00015586782408517577,83391,0,stratified_cap_50000,50000,8,0.00016,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_720339-00121.nc.gz
720339-00121,DSS,dew point straight string,83280,21,0.00025216138328530257,83259,0,stratified_cap_50000,50000,13,0.00026,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_720339-00121.nc.gz
720339-00121,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_720339-00121.nc.gz
723490-99999,TSS,temperature straight string,49048,350,0.00713586690588811,48698,1,full,49048,350,0.00713586690588811,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_723490-99999.nc.gz
723490-99999,DSS,dew point straight string,48953,848,0.017322738136579984,48105,1,full,48953,848,0.017322738136579984,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_723490-99999.nc.gz
723490-99999,PSS,sea-level pressure straight string,40627,0,0.0,40627,0,full,40627,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_723490-99999.nc.gz
726987-99999,TSS,temperature straight string,64492,35,0.0005427029709111208,64457,0,stratified_cap_50000,50000,27,0.00054,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_726987-99999.nc.gz
726987-99999,DSS,dew point straight string,64372,59,0.0009165475672652707,64313,1,stratified_cap_50000,50000,46,0.00092,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_726987-99999.nc.gz
726987-99999,PSS,sea-level pressure straight string,19642,0,0.0,19642,0,full,19642,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_726987-99999.nc.gz
746950-99999,TSS,temperature straight string,61467,0,0.0,61467,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_746950-99999.nc.gz
746950-99999,DSS,dew point straight string,61203,169,0.0027613025505285687,61034,1,stratified_cap_50000,50000,138,0.00276,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_746950-99999.nc.gz
746950-99999,PSS,sea-level pressure straight string,24286,0,0.0,24286,0,full,24286,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_746950-99999.nc.gz
760751-99999,TSS,temperature straight string,55191,0,0.0,55191,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_760751-99999.nc.gz
760751-99999,DSS,dew point straight string,47726,0,0.0,47726,0,full,47726,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_760751-99999.nc.gz
760751-99999,PSS,sea-level pressure straight string,6142,0,0.0,6142,0,full,6142,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_760751-99999.nc.gz
