panel,dataset_id,dataset,case,epsilon,seed,method,calibration,label_rule,n_calibration,n_test,fault_rows,fault_rate,normalization_p01,normalization_p99,auroc,auprc,recall_at_5pct_fpr,precision_at_k,estimated_bucket,estimated_fault_rate,runtime_sec
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,0.5,1,generic_pm_hmm,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.7981526822045134,0.4615931615984459,0.3702090592334495,0.4634146341463415,31,0.15008910565809627,3.578703700011829
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,0.5,1,privsaf_mixture,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.5780642447462225,0.1749976481330156,0.07723577235772358,0.1955574912891986,31,0.12848484848484848,0.01223500000196509
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,0.5,1,privsaf_hmm_global,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.809052849542875,0.47979889730105885,0.36861207897793263,0.47952961672473865,31,0.14854077024112375,0.688100300001679
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,0.5,1,privsaf_hmm_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.6758676888638344,0.3411049064947979,0.2495644599303136,0.3600464576074332,31,0.2621761939310932,0.6663729000138119
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,0.5,2,pm_column_likelihood_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.5467847634137362,0.15784287106716455,0.08391405342624855,0.15940766550522648,23,0.18450573287883484,0.008866199990734458
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,0.5,2,pm_llr_cusum,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.923786491950165,0.7454666126489896,0.8892276422764228,0.804006968641115,31,0.2,0.11146189999999478
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,0.5,2,pm_window_glr,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.8781594165685651,0.740715867079331,0.6631823461091754,0.6803135888501742,31,0.1995041834521227,0.6098762999899918
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,0.5,2,generic_pm_hmm,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.8213823181788846,0.5035666170847466,0.3902439024390244,0.4924506387921022,31,0.15364995957748287,3.5234939999936614
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,0.5,2,privsaf_mixture,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.5833242676684196,0.1782177489473101,0.07621951219512195,0.20238095238095238,31,0.1493939393939394,0.010969300012220629
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,0.5,2,privsaf_hmm_global,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.8239001077235283,0.5117145636567433,0.38951800232288036,0.49346689895470386,31,0.15333637065982772,0.6847550999955274
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,0.5,2,privsaf_hmm_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.6948518660911527,0.3553083064458466,0.26742160278745647,0.3719512195121951,31,0.265951754013684,0.6685043999896152
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,0,pm_column_likelihood_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.6171169366496861,0.18958223324262066,0.09073751451800233,0.20586527293844367,0,0.18310091932651584,0.005621699994662777
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,0,pm_llr_cusum,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.8530109858444285,0.40393823935962425,0.18495934959349594,0.37993612078977934,31,0.2,0.11211640000692569
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,0,pm_window_glr,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.9599001757168895,0.9323121809427681,0.9030197444831591,0.8918408826945412,31,0.1999793409771718,0.6023934999975609
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,0,generic_pm_hmm,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.9230430584709056,0.7446265488611363,0.6957026713124274,0.6967189314750291,31,0.18768024316353377,3.5327945000026375
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,0,privsaf_mixture,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.6646043896295704,0.2316858923144509,0.14285714285714285,0.2748257839721254,31,0.12848484848484848,0.011604400002397597
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,0,privsaf_hmm_global,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.9240999873636696,0.7478273112648521,0.7032520325203252,0.7012195121951219,31,0.18320783741213692,0.6937329000065802
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,0,privsaf_hmm_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.8230169248777848,0.5442014592154397,0.4644308943089431,0.5432636469221835,31,0.43442190085054716,0.6827644000004511
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,1,pm_column_likelihood_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.6182815030474482,0.18874853447429374,0.08159117305458768,0.20601045296167247,0,0.18444375581035016,0.004952099989168346
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,1,pm_llr_cusum,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.8645392053132903,0.4248039148746031,0.2029616724738676,0.4104239256678281,31,0.2,0.11557330000505317
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,1,pm_window_glr,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.9624695127895918,0.9115005591718423,0.9115853658536586,0.8863240418118467,31,0.1998967048858589,0.6045472000114387
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,1,generic_pm_hmm,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.9205589264093068,0.7323801005514152,0.6737804878048781,0.6837979094076655,31,0.1848625551116459,3.5541128999902867
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,1,privsaf_mixture,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.6611015530853026,0.22799473755068458,0.14096980255516842,0.265534262485482,31,0.12848484848484848,0.012175299998489209
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,1,privsaf_hmm_global,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.9194289371743861,0.7289060891703136,0.6692799070847851,0.6801684088269454,31,0.18099159769786882,0.7058844999992289
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,1,privsaf_hmm_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.8077373997083936,0.5222895133651555,0.4406213704994193,0.521486643437863,31,0.4364567517895873,0.6871340999932727
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,2,pm_column_likelihood_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.6129400779726213,0.18809699889720966,0.0859465737514518,0.20876887340301975,0,0.18458836897014771,0.005706600000848994
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,2,pm_llr_cusum,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.8677101493512431,0.43052507301143084,0.24041811846689895,0.41681184668989546,31,0.2,0.12044240000250284
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,2,pm_window_glr,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.9625718874881501,0.9291841113723014,0.8985191637630662,0.8877758420441347,31,0.19964879661192025,0.6210049999936018
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,2,generic_pm_hmm,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.9160933424778178,0.7266398770364215,0.6758130081300813,0.6833623693379791,31,0.19044584393992792,3.5616362000000663
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,2,privsaf_mixture,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.6614270445502966,0.2309020056682462,0.14968060394889662,0.27177700348432055,31,0.12848484848484848,0.012397800004691817
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,2,privsaf_hmm_global,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.9199551338932093,0.7411455061365599,0.6951219512195121,0.6965737514518002,31,0.18499651513853363,0.7181861999997636
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2004,1.0,2,privsaf_hmm_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,12123,48405,6888,0.14229934924078091,-0.03168004989624043,2.5809998893737793,0.8233653296578591,0.5298896379699232,0.4391695702671312,0.5255516840882695,31,0.44029700543335315,0.6905418999958783
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,0,pm_column_likelihood_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5320309969409336,0.019781343315622604,0.06595995288574794,0.0353356890459364,23,0.18063235199931685,0.00496259999636095
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,0,pm_llr_cusum,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5764793093529248,0.22990996342307235,0.25559481743227325,0.23674911660777384,16,0.1999957302363314,0.11071989999618381
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,0,pm_window_glr,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.626880505771373,0.15079851640588748,0.17314487632508835,0.13898704358068315,31,0.1999530325996456,0.5981325000029756
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,0,generic_pm_hmm,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.6239760599528652,0.027242610452174555,0.08362779740871613,0.024734982332155476,2,0.0182982296622733,3.4277432999951998
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,0,privsaf_mixture,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5154726043408788,0.019107515021279192,0.05889281507656066,0.012956419316843345,1,0.02393939393939394,0.011534400007803924
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,0,privsaf_hmm_global,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.533426973831266,0.01822467840761603,0.027090694935217905,0.007067137809187279,1,0.02017037405193643,0.6690176999982214
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,0,privsaf_hmm_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5473829012307359,0.0375865432894815,0.1413427561837456,0.06595995288574794,31,0.04454346372823112,0.6576577999949222
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,1,pm_column_likelihood_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5033917661923485,0.018583842539829122,0.08244994110718493,0.02591283863368669,2,0.17922332998868512,0.00556049999431707
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,1,pm_llr_cusum,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5660888993650968,0.026086252510734393,0.11425206124852769,0.04946996466431095,16,0.1999957302363314,0.11205669998889789
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,1,pm_window_glr,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5964037684845481,0.06309830012457977,0.20965842167255594,0.09069493521790342,0,0.1998462885079311,0.6082023999915691
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,1,generic_pm_hmm,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5201489438118085,0.019660527782136176,0.050647820965842166,0.03651354534746761,2,0.018419682081248362,3.459168100001989
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,1,privsaf_mixture,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5073986339817177,0.018671902966248016,0.06478209658421673,0.02591283863368669,3,0.030909090909090907,0.011220200001844205
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,1,privsaf_hmm_global,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.522163454042604,0.02360852401468486,0.06595995288574794,0.04122497055359246,2,0.02067690267202352,0.6691349000029732
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,1,privsaf_hmm_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.534560985768816,0.027971780912316595,0.0977620730270907,0.06595995288574794,0,0.04383181327326234,0.6934297000116203
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,2,pm_column_likelihood_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5012404343993045,0.018368637263757873,0.06713780918727916,0.020023557126030624,2,0.1791165858969706,0.008916999999200925
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,2,pm_llr_cusum,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.6208730980202221,0.03313491942079291,0.1790341578327444,0.06595995288574794,10,0.1999957302363314,0.120924400005606
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,2,pm_window_glr,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.6487290461330808,0.10123532254315135,0.2661955241460542,0.1519434628975265,2,0.1999743814179885,0.6426840999920387
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,2,generic_pm_hmm,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5217049065326258,0.031773331807696356,0.143698468786808,0.09422850412249706,2,0.01831921736249493,3.5175872999971034
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,2,privsaf_mixture,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.4962920652354965,0.017782954434623355,0.053003533568904596,0.016489988221436984,6,0.03787878787878788,0.011810199997853488
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,2,privsaf_hmm_global,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.452015160725448,0.03325758292734693,0.06478209658421673,0.053003533568904596,3,0.020519348975442084,0.6821220999991056
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,0.5,2,privsaf_hmm_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5856386197958123,0.06769217720758927,0.1330977620730271,0.0895170789163722,0,0.043350984674285276,0.6638035999931162
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,1.0,0,pm_column_likelihood_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5624099807597,0.022624000457276916,0.10011778563015312,0.02237926972909305,0,0.19149890053585533,0.005665100004989654
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,1.0,0,pm_llr_cusum,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.8095609550367853,0.3016908595160094,0.45111896348645464,0.336866902237927,31,0.1999957302363314,0.11383249999198597
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,1.0,0,pm_window_glr,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.7491891737816441,0.3330470113523075,0.3003533568904594,0.29799764428739695,31,0.19982493968958817,0.5947392999951262
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,1.0,0,generic_pm_hmm,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.6971702304554017,0.10694151164370735,0.35571260306242636,0.23439340400471143,0,0.030687944895252044,3.4827588999905856
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,1.0,0,privsaf_mixture,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5077813117905895,0.018657087153495747,0.06595995288574794,0.02120141342756184,8,0.030909090909090907,0.011349399996106513
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,1.0,0,privsaf_hmm_global,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5828569612454749,0.021263354395069902,0.053003533568904596,0.023557126030624265,2,0.045308228406582635,0.6948492000083206
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,1.0,0,privsaf_hmm_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.6818041382113672,0.16341052167064254,0.28150765606595995,0.18845700824499412,9,0.15021391122958727,0.6675868999882368
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,1.0,1,pm_column_likelihood_scan,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.5495491252537186,0.021137296481298175,0.07656065959952886,0.020023557126030624,0,0.18987639034179457,0.005406399999628775
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,1.0,1,pm_llr_cusum,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.8508011123356118,0.3252646222611886,0.5159010600706714,0.3498233215547703,0,0.1999957302363314,0.11504600000625942
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,1.0,1,pm_window_glr,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.6974409540369698,0.3700792907617486,0.41813898704358066,0.37338044758539457,31,0.19869345231741423,0.602705800003605
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,1.0,1,generic_pm_hmm,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.6457277816124523,0.043843327510111746,0.11425206124852769,0.0706713780918728,0,0.03434991850392159,3.5167438000062248
iors_real_stuck_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2005,1.0,1,privsaf_mixture,previous_year_good_qc_rows,SLH_QC_5_episode_length_ge_8,50000,46841,849,0.018125146773126107,-0.02500958442688006,2.5940099000930807,0.49419891942082006,0.017656012376249634,0.0447585394581861,0.01060070671378092,7,0.030909090909090907,0.011895399991772138
