panel,station_id,label_code,method,runs,epsilons,seeds,sample_rule,n_rows,positive_rows,auroc_mean,auroc_std,auprc_mean,auprc_std,precision_at_k_mean,selected_runs,runtime_sec_mean,selected_by_case_mean_auprc
hadisd_multistation_streak_pmldp,034970-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,1516,0.49791357444978906,0.009388925328729094,0.03054004792210673,0.0015212748725698807,0.03572999120492524,1,0.008561140163995637,0
hadisd_multistation_streak_pmldp,034970-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,1516,0.45742149896016976,0.02042896588002847,0.026521284149278967,0.0015985983857253316,0.023087071240105544,0,0.11932389183008733,0
hadisd_multistation_streak_pmldp,035573-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,37,0.5173861991206826,0.13631073178962919,0.005108682570025641,0.01054504290020862,0.013513513513513514,2,0.5096155743231066,1
hadisd_multistation_streak_pmldp,035573-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,37,0.5262892288040898,0.0890978777005964,0.001002972250696031,0.00029891639862127963,0.0,2,0.008382988836577473,0
hadisd_multistation_streak_pmldp,035573-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,37,0.5295667893340171,0.030080674128517275,0.0009727821825357546,0.00017552316767742508,0.0,2,0.11917953650602915,0
hadisd_multistation_streak_pmldp,037020-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,75,0.5653683636565959,0.06919249588805247,0.004181048444964632,0.0021125576903816257,0.017777777777777778,6,0.5094041528354865,1
hadisd_multistation_streak_pmldp,037020-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,75,0.509231091081066,0.04085384516389074,0.0017186393939984592,0.00028511805580949375,0.0,0,0.008517504330181206,0
hadisd_multistation_streak_pmldp,037020-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,75,0.4758943303844656,0.05020706754821695,0.0015536755309693703,0.00032772156111864314,0.0,0,0.11927478200232144,0
hadisd_multistation_streak_pmldp,037020-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,793,0.5320543508997637,0.006559053145961503,0.02361334645549197,0.003607315090751287,0.0487599831862127,6,0.008545617500203662,1
hadisd_multistation_streak_pmldp,037020-99999,TSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,793,0.41583261259173687,0.011323675682675768,0.01576891116953946,0.0030164478413270196,0.029003783102143757,0,0.5099117075005779,0
hadisd_multistation_streak_pmldp,037020-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,793,0.43806917262213335,0.017118570787991838,0.015252521682324362,0.0010207312489186112,0.015762925598991173,0,0.11914701733136705,0
hadisd_multistation_streak_pmldp,038140-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,93,0.4735053615495431,0.008968079335302704,0.0021323865926776223,0.0003608442763536517,0.0,5,0.00831744066575387,1
hadisd_multistation_streak_pmldp,038140-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,93,0.3791392671372337,0.05442837095829683,0.0014850223309495912,0.00019137219271791374,0.0,0,0.11722301634047956,0
hadisd_multistation_streak_pmldp,038140-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,93,0.3832948280216974,0.10780029841269965,0.0014650361756363753,0.0002952325889477007,0.0,1,0.5088885861672073,0
hadisd_multistation_streak_pmldp,038140-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,581,0.4562644260210705,0.08013542530615536,0.010956469251320475,0.002069781820114322,0.0011474469305794608,4,0.008352222163618231,1
hadisd_multistation_streak_pmldp,038140-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,581,0.3987047332806988,0.03697202706164373,0.009187950411492257,0.0007770002601108028,0.008032128514056224,0,0.1187998808309203,0
hadisd_multistation_streak_pmldp,038140-99999,TSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,581,0.36269192131907246,0.017236200887346252,0.00890786497742385,0.0007296187769030318,0.014056224899598393,2,0.5079381901741726,0
hadisd_multistation_streak_pmldp,060170-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,97,0.43935788694672473,0.0991953900992863,0.0019573498643626485,0.0008223158292710646,0.0,4,0.008343104331288487,1
hadisd_multistation_streak_pmldp,060170-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,97,0.3338282109216278,0.08913840019322133,0.0014500900416400467,0.000292661134999022,0.0,2,0.11941563616953015,0
hadisd_multistation_streak_pmldp,060170-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,97,0.26982762366551244,0.04636957446362898,0.001216772594848723,7.870247746869981e-05,0.0,0,0.5100471011828631,0
hadisd_multistation_streak_pmldp,060170-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,228,0.48849867236704636,0.03213731296111772,0.00609994125884803,0.002001501675027328,0.028508771929824556,6,0.008476873331043558,1
hadisd_multistation_streak_pmldp,060170-99999,TSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,228,0.4418130446767083,0.03340117098855432,0.004109860111300166,0.0005898498071357215,0.0021929824561403508,0,0.5101633051623745,0
hadisd_multistation_streak_pmldp,060170-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,228,0.421776935868496,0.024932173348984135,0.003781484524254211,0.0003011452371086328,0.003654970760233918,0,0.11942375933479828,0
hadisd_multistation_streak_pmldp,060340-99999,TSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,31,0.8471200531426258,0.200273787110323,0.006787066902649817,0.006743901003689353,0.005376344086021505,4,0.5100097411680812,1
hadisd_multistation_streak_pmldp,060340-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,31,0.7274185263680687,0.07164737548804723,0.002626696334537253,0.0013208567060779633,0.0,2,0.008413763338467106,0
hadisd_multistation_streak_pmldp,060340-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,31,0.6819261275324034,0.04782788891426879,0.0011793036035036963,0.0001884670644444895,0.0,0,0.11908685699745547,0
hadisd_multistation_streak_pmldp,060620-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,368,0.5434312664398377,0.026553835333641317,0.010498547950192755,0.0016357545504243805,0.026268115942028988,6,0.5103069796653775,1
hadisd_multistation_streak_pmldp,060620-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,368,0.515311496965492,0.016722315593350516,0.007296094184391422,0.00029434733481704885,0.005434782608695652,0,0.11930129933170974,0
hadisd_multistation_streak_pmldp,060620-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,368,0.4696926535095403,0.022399771170381683,0.006574948302547175,0.0004371970519272423,0.0,0,0.008414755502599292,0
hadisd_multistation_streak_pmldp,060620-99999,TSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,335,0.7510078220595403,0.04311924572276718,0.033854887162182316,0.006164199359968069,0.051741293532338306,6,0.5106831481631767,1
hadisd_multistation_streak_pmldp,060620-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,335,0.5632684809116604,0.028456992710657474,0.0076232086800230485,0.000521122645379253,0.004975124378109453,0,0.11935692700111152,0
hadisd_multistation_streak_pmldp,060620-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,335,0.4881398654567693,0.046537725084787915,0.0061798769662660185,0.00047700033921864167,0.0,0,0.008479999169746103,0
hadisd_multistation_streak_pmldp,060890-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,106,0.621860372291144,0.03602580258824723,0.005843038390348333,0.001241005956543058,0.001572327044025157,6,0.008377480170262666,1
hadisd_multistation_streak_pmldp,060890-99999,TSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,106,0.4391204321715496,0.14687386920440149,0.0018543490075747689,0.0005255800361973487,0.0,0,0.5098108134940654,0
hadisd_multistation_streak_pmldp,060890-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,106,0.3703068587165798,0.039150746274453016,0.0017276806676863883,0.000252853579428914,0.0047169811320754715,0,0.11922011949839846,0
hadisd_multistation_streak_pmldp,061500-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,191,0.47612280306933047,0.08106516450150031,0.004099828840800397,0.0013549066228354526,0.0,3,0.008315180666007413,1
hadisd_multistation_streak_pmldp,061500-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,191,0.4588493665347877,0.010253665494382239,0.003837745327237414,0.0002304089287134261,0.010471204188481674,2,0.11929986282969669,0
hadisd_multistation_streak_pmldp,061500-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,191,0.3827041287246076,0.10412390473550104,0.0029521090944465305,0.0007623367919892713,0.0,1,0.5102251281738669,0
hadisd_multistation_streak_pmldp,062000-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",full,47639,382,0.4951292754730446,0.060294406021239075,0.009191860615989993,0.001782809967802738,0.014397905759162303,5,0.4856862803232313,1
hadisd_multistation_streak_pmldp,062000-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",full,47639,382,0.47310268096610786,0.04553223917768566,0.007338769405203418,0.0009131591772738352,0.0,1,0.008343740162672475,0
hadisd_multistation_streak_pmldp,062000-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",full,47639,382,0.4679306261580092,0.020033923012215165,0.007148181285216343,0.0003957905042814553,0.0026178010471204194,0,0.11293267299576353,0
hadisd_multistation_streak_pmldp,062000-99999,TSS,privsaf_hmm,6,"2.0,4.0","0,1,2",full,47724,64,0.7945437626765982,0.022726897972429837,0.01139335356083748,0.008719251467137637,0.033854166666666664,6,0.48650567200578126,1
hadisd_multistation_streak_pmldp,062000-99999,TSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",full,47724,64,0.6253157401821933,0.056723825135078065,0.002412966092817915,0.0008140111626502982,0.0,0,0.11396206750456865,0
hadisd_multistation_streak_pmldp,062000-99999,TSS,privsaf_mixture,6,"2.0,4.0","0,1,2",full,47724,64,0.5085250942002378,0.024959778162382425,0.0013212684447462821,0.00012871237697016885,0.0,0,0.00824891667192181,0
hadisd_multistation_streak_pmldp,071190-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,145,0.534344933640892,0.05809137904344855,0.0038886474052756102,0.0010165091939753534,0.0,5,0.00845108984503895,1
hadisd_multistation_streak_pmldp,071190-99999,DSS,privsaf_hmm,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,145,0.4605375128101379,0.1001785940379293,0.0030182172499273944,0.0010762588130093743,0.0,1,0.5092636923266886,0
hadisd_multistation_streak_pmldp,071190-99999,DSS,pm_column_likelihood_scan,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,145,0.4432952804512396,0.03961487932349029,0.0025342605363284656,0.00026925217144797663,0.0011494252873563218,0,0.11924120984137214,0
hadisd_multistation_streak_pmldp,085581-99999,DSS,privsaf_mixture,6,"2.0,4.0","0,1,2",stratified_cap_50000,50000,27,0.5589126770431342,0.1803689286688944,0.0010542536441182086,0.0006781924441223501,0.0,5,0.008426030496290574,1
