repair_method,mask_source,dataset_id,fault_mode,epsilon,mae_mean,mae_std,rmse_mean,js_mean,wasserstein_mean,mae_fault_points_mean,mae_clean_points_mean,false_repaired_clean_fraction_mean,downstream_mean_abs_error_mean,downstream_std_abs_error_mean,downstream_p95_abs_error_mean,oracle_gap_closed_mean
no_repair,none,beijing_air,iid_stuck,2.0,0.13640199934447725,0.08117929440508356,0.3274430867690762,0.07280284345630465,0.13640199934447725,0.6820099967223862,0.0,0.0,0.13628318584070795,0.12493843110820484,0.3470501474926257,0.0
no_repair,none,beijing_air,iid_stuck,4.0,0.13640199934447725,0.08117929440508356,0.3274430867690762,0.07280284345630465,0.13640199934447725,0.6820099967223862,0.0,0.0,0.13628318584070795,0.12493843110820484,0.3470501474926257,0.0
no_repair,none,beijing_air,segment_stuck,2.0,0.13646263520157328,0.08701407492292071,0.32506707916001326,0.0732983355023245,0.13646263520157328,0.6823131760078663,0.0,0.0,0.13628318584070798,0.12667556781622538,0.3391838741396267,0.0
no_repair,none,beijing_air,segment_stuck,4.0,0.13646263520157328,0.08701407492292071,0.32506707916001326,0.0732983355023245,0.13646263520157328,0.6823131760078663,0.0,0.0,0.13628318584070798,0.12667556781622538,0.3391838741396267,0.0
no_repair,none,beijing_air,template_stuck,2.0,0.154492994100295,0.1605903185234482,0.3695795676342801,0.05975530228928335,0.15449299410029496,0.7724649705014749,0.0,0.0,0.1544911504424779,0.16613453514297874,0.4424778761061947,0.0
no_repair,none,beijing_air,template_stuck,4.0,0.154492994100295,0.1605903185234482,0.3695795676342801,0.05975530228928335,0.15449299410029496,0.7724649705014749,0.0,0.0,0.1544911504424779,0.16613453514297874,0.4424778761061947,0.0
no_repair,none,bike_sharing,bias,2.0,0.05702577577577578,0.000390639102624587,0.13999772478670264,0.0053839054522274235,0.05702577577577578,0.2851288788788789,0.0,0.0,0.05702577577577578,0.006508770154262618,0.0,-0.0
no_repair,none,bike_sharing,bias,4.0,0.05702577577577578,0.000390639102624587,0.13999772478670264,0.0053839054522274235,0.05702577577577578,0.2851288788788789,0.0,0.0,0.05702577577577578,0.006508770154262618,0.0,-0.0
no_repair,none,bike_sharing,iid_stuck,2.0,0.1691946946946947,0.017794698385473394,0.45758334980976983,0.05899033844853998,0.1691946946946947,0.8459734734734736,0.0,0.0,0.15063063063063065,0.029737815115542483,0.0,0.0
no_repair,none,bike_sharing,iid_stuck,4.0,0.1691946946946947,0.017794698385473394,0.45758334980976983,0.05899033844853998,0.1691946946946947,0.8459734734734736,0.0,0.0,0.15063063063063065,0.029737815115542483,0.0,0.0
no_repair,none,bike_sharing,segment_stuck,2.0,0.17034184184184187,0.018338834021105983,0.4617501268153361,0.05855008767030396,0.17034184184184184,0.8517092092092092,0.0,0.0,0.15063063063063065,0.029243709508111004,0.0,0.0
no_repair,none,bike_sharing,segment_stuck,4.0,0.17034184184184187,0.018338834021105983,0.4617501268153361,0.05855008767030396,0.17034184184184184,0.8517092092092092,0.0,0.0,0.15063063063063065,0.029243709508111004,0.0,0.0
no_repair,none,bike_sharing,template_stuck,2.0,0.2066016016016016,0.008402114538132345,0.5523781213064157,0.029047946141526653,0.2066016016016016,1.033008008008008,0.0,0.0,0.2066016016016016,0.06493410832081725,0.0,0.0
no_repair,none,bike_sharing,template_stuck,4.0,0.2066016016016016,0.008402114538132345,0.5523781213064157,0.029047946141526653,0.2066016016016016,1.033008008008008,0.0,0.0,0.2066016016016016,0.06493410832081725,0.0,0.0
no_repair,none,household_power,bias,2.0,0.06920946124312494,0.0002996691370750903,0.15549445568154233,0.022983302356351428,0.06920946124312492,0.34604730621562463,0.0,0.0,0.06920946124312499,0.021738112706801333,0.12407303530635845,-0.0
no_repair,none,household_power,bias,4.0,0.06920946124312494,0.0002996691370750903,0.15549445568154233,0.022983302356351428,0.06920946124312492,0.34604730621562463,0.0,0.0,0.06920946124312499,0.021738112706801333,0.12407303530635845,-0.0
no_repair,none,household_power,iid_stuck,2.0,0.13624944335599656,0.06315735966334185,0.3488214967349328,0.07583979513783652,0.13624944335599656,0.6812472167799829,0.0,0.0,0.13433569901389333,0.06779510828580983,0.15208914252886732,0.0
no_repair,none,household_power,iid_stuck,4.0,0.13624944335599656,0.06315735966334185,0.3488214967349328,0.07583979513783652,0.13624944335599656,0.6812472167799829,0.0,0.0,0.13433569901389333,0.06779510828580983,0.15208914252886732,0.0
no_repair,none,household_power,segment_stuck,2.0,0.13670411424277,0.06380429541016688,0.35434466396196634,0.07631222538398641,0.13670411424277,0.68352057121385,0.0,0.0,0.1343356990138934,0.06821107049039303,0.15823367937847427,0.0
no_repair,none,household_power,segment_stuck,4.0,0.13670411424277,0.06380429541016688,0.35434466396196634,0.07631222538398641,0.13670411424277,0.68352057121385,0.0,0.0,0.1343356990138934,0.06821107049039303,0.15823367937847427,0.0
no_repair,none,household_power,template_stuck,2.0,0.15052678168986733,0.0063412345837585374,0.3619626308216913,0.08783520126364046,0.15052678168986733,0.7526339084493365,0.0,0.0,0.14147240355493415,0.05990059669330705,0.0,0.0
no_repair,none,household_power,template_stuck,4.0,0.15052678168986733,0.0063412345837585374,0.3619626308216913,0.08783520126364046,0.15052678168986733,0.7526339084493365,0.0,0.0,0.14147240355493415,0.05990059669330705,0.0,0.0
no_repair,none,nab,bias,2.0,0.062392462738857825,0.002718675111930208,0.14290460336989466,0.06148449473181881,0.062392462738857825,0.3119623136942892,0.0,0.0,0.062392462738857846,0.011733407361080675,0.12889333587152804,0.0
no_repair,none,nab,bias,4.0,0.062392462738857825,0.002718675111930208,0.14290460336989466,0.06148449473181881,0.062392462738857825,0.3119623136942892,0.0,0.0,0.062392462738857846,0.011733407361080675,0.12889333587152804,0.0
no_repair,none,nab,iid_stuck,2.0,0.16438744422076837,0.025320655070311157,0.44487555350368657,0.07873297341658281,0.1643874442207684,0.8219372211038419,0.0,0.0,0.14245363272851566,0.011045169747414207,0.04200152381091552,0.0
no_repair,none,nab,iid_stuck,4.0,0.16438744422076837,0.025320655070311157,0.44487555350368657,0.07873297341658281,0.1643874442207684,0.8219372211038419,0.0,0.0,0.14245363272851566,0.011045169747414207,0.04200152381091552,0.0
no_repair,none,nab,segment_stuck,2.0,0.1607751952053589,0.03371000447034739,0.4327560155644034,0.08548083840081648,0.16077519520535888,0.8038759760267945,0.0,0.0,0.14245363272851566,0.0059108309527134235,0.04009265927171535,0.0
no_repair,none,nab,segment_stuck,4.0,0.1607751952053589,0.03371000447034739,0.4327560155644034,0.08548083840081648,0.16077519520535888,0.8038759760267945,0.0,0.0,0.14245363272851566,0.0059108309527134235,0.04009265927171535,0.0
no_repair,none,nab,template_stuck,2.0,0.20042248079587902,0.062423274832623596,0.5458311931312917,0.07893342540472849,0.200422480795879,1.0021124039793952,0.0,0.0,0.20042248079587907,0.04406310777216257,0.09309066753603375,0.0
no_repair,none,nab,template_stuck,4.0,0.20042248079587902,0.062423274832623596,0.5458311931312917,0.07893342540472849,0.200422480795879,1.0021124039793952,0.0,0.0,0.20042248079587907,0.04406310777216257,0.09309066753603375,0.0
privatized_zscore_repair,privatized_zscore_topk_mask_linear,air_quality,bias,2.0,0.09388599422704717,0.002066577233332075,0.19070802703324094,0.01585579874962768,0.06763029512900594,0.3470421686746989,0.030552969347857034,0.1582360570687419,0.053795002131929705,0.02013972409112715,0.05379518072289124,-2.3757475909871126
privatized_zscore_repair,privatized_zscore_topk_mask_linear,air_quality,bias,4.0,0.11363284542088407,0.006357902096892142,0.23765931464136944,0.036912363359852235,0.08175137699926369,0.32947925073886536,0.05963374471589918,0.14378358347229944,0.009439369484608958,0.08655340114752748,0.30413654618473857,-4.31236525810509
